fecha,BBVA_ultimo,BBVA_per,BBVA_bpa,BBVA_rentabilidad_por_dividendo,BBVA_precio_valor_contable,BBVA_ebitda
2020-05-12,"2,662","8,59","0,32","9,77","0,38",0.0
2020-05-13,"2,541","8,59","0,32","10,23","0,38",0.0
2020-05-14,"2,609","8,59","0,32","9,97","0,38",0.0
2020-05-15,"2,578","8,59","0,32","10,09","0,38",0.0
2020-05-18,"2,722","8,59","0,32","9,55","0,38",0.0
2020-05-19,"2,599","8,59","0,32","10,00","0,38",0.0
2020-05-20,"2,583","8,59","0,32","10,07","0,38",0.0
2020-05-21,"2,566","8,59","0,32","10,13","0,38",0.0
2020-05-22,"2,589","8,59","0,32","10,04","0,38",0.0
2020-05-25,"2,650","11,10","0,27","8,64","0,43","0,00"
2020-05-26,"2,825","8,28","0,31","9,20","0,36",0.0
2020-05-27,"2,921","8,28","0,31","8,90","0,36",0.0
2020-05-28,"2,931","8,28","0,31","8,87","0,36",0.0
2020-05-29,"2,793","8,28","0,31","9,31","0,36",0.0
2020-06-02,"3,005","9,9","0,28","8,65","0,39",0.0
2020-06-03,"3,160","9,9","0,28","8,23","0,39",0.0
2020-06-04,"3,212","9,9","0,28","8,09","0,39",0.0
2020-06-05,"3,527","9,9","0,28","7,37","0,39",0.0
2020-06-08,"3,550","12,5","0,28","7,32","0,5",0.0
2020-06-09,"3,408","12,5","0,28","7,63","0,5",0.0
2020-06-10,"3,313","12,5","0,28","7,85","0,5",0.0
2020-06-11,"3,095","12,5","0,28","8,40","0,5",0.0
2020-06-12,"3,129","12,5","0,28","8,31","0,5",0.0
2020-06-15,"3,055","11,10","0,27","8,51","0,43","0,00"
2020-06-16,"3,153","11,18","0,28","8,25","0,44",0.0
2020-06-17,"3,159","11,18","0,28","8,23","0,44",0.0
2020-06-18,"3,101","11,18","0,28","8,38","0,44",0.0
2020-06-19,"3,106","11,18","0,28","8,37","0,44",0.0
2020-06-22,"3,063","11,5","0,27","8,49","0,45",0.0
2020-06-23,"3,185","11,5","0,27","8,16","0,45",0.0
2020-06-24,"3,032","11,5","0,27","8,58","0,45",0.0
2020-06-25,"3,071","11,5","0,27","8,47","0,45",0.0
2020-06-26,"2,998","11,5","0,27","8,67","0,45",0.0
2020-06-29,"3,082","11,1","0,27","8,44","0,43",0.0
2020-06-30,"3,064","11,1","0,27","8,49","0,43",0.0
2020-07-01,"3,008","11,1","0,27","8,64","0,43",0.0
2020-07-02,"3,227","11,1","0,27","8,06","0,43",0.0
2020-07-03,"3,147","11,10","0,27","8,64","0,43","0,00"
2020-07-06,"3,307","11,10","0,27","8,64","0,43","0,00"
2020-07-07,"3,226","11,66","0,27","8,06","0,46",0.0
2020-07-08,"3,119","11,66","0,27","8,34","0,46",0.0
2020-07-09,"3,075","11,66","0,27","8,46","0,46",0.0
2020-07-10,"3,146","11,66","0,27","8,26","0,46",0.0
2020-07-13,"3,205","11,10","0,27","8,64","0,43","0,00"
2020-07-14,"3,169","11,65","0,27","8,20","0,46",0.0
2020-07-15,"3,250","11,65","0,27","8,00","0,46",0.0
2020-07-16,"3,262","11,10","0,27","8,64","0,43","0,00"
2020-07-17,"3,216","11,10","0,27","8,64","0,43","0,00"
2020-07-20,"3,194","11,91","0,27","8,14","0,47",0.0
2020-07-21,"3,183","11,91","0,27","8,17","0,47",0.0
2020-07-22,"3,183","11,91","0,27","8,17","0,47",0.0
2020-07-23,"3,142","11,91","0,27","8,27","0,47",0.0
2020-07-24,"3,117","11,10","0,27","8,64","0,43","0,00"
2020-07-27,"3,018","11,74","0,27","8,61","0,46",0.0
2020-07-28,"3,047","11,74","0,27","8,53","0,46",0.0
2020-07-29,"2,935","11,74","0,27","8,86","0,46",0.0
2020-07-30,"2,698","11,10","0,27","8,64","0,43","0,00"
2020-07-31,"2,637","11,74","0,27","9,86","0,46",0.0
2020-08-03,"2,724","10,55","0,25","9,54","0,38",0.0
2020-08-04,"2,775","10,55","0,25","9,37","0,38",0.0
2020-08-05,"2,666","11,10","0,27","8,64","0,43","0,00"
2020-08-06,"2,604","10,55","0,25","9,98","0,38",0.0
2020-08-07,"2,525","11,10","0,27","8,64","0,43","0,00"
2020-08-10,"2,578","10,1","0,25","10,09","0,37",0.0
2020-08-11,"2,695","10,1","0,25","9,65","0,37",0.0
2020-08-12,"2,633","10,1","0,25","9,87","0,37",0.0
2020-08-13,"2,560","11,10","0,27","8,64","0,43","0,00"
2020-08-14,"2,527","11,10","0,27","8,64","0,43","0,00"
2020-08-17,"2,515","11,10","0,27","8,64","0,43","0,00"
2020-08-18,"2,478","11,10","0,27","8,64","0,43","0,00"
2020-08-19,"2,553","10,11","0,25","10,18","0,37",0.0
2020-08-20,"2,464","11,10","0,27","8,64","0,43","0,00"
2020-08-21,"2,426","11,10","0,27","8,64","0,43","0,00"
2020-08-24,"2,484","9,51","0,26","10,47","0,35",0.0
2020-08-25,"2,505","9,51","0,26","10,38","0,35",0.0
2020-08-26,"2,541","9,51","0,26","10,23","0,35",0.0
2020-08-27,"2,534","9,51","0,26","10,26","0,35",0.0
