fecha,TEF_ultimo,TEF_per,TEF_bpa,TEF_rentabilidad_por_dividendo,TEF_precio_valor_contable,TEF_ebitda
2019-06-10,"7,459","6,48","0,65","6,60","1,26","15.119,00"
2019-06-11,"7,527","6,48","0,65","6,60","1,26","15.119,00"
2019-06-12,"7,591","6,48","0,65","6,60","1,26","15.119,00"
2019-06-13,"7,489","6,48","0,65","6,60","1,26","15.119,00"
2019-06-14,"7,444","6,48","0,65","6,60","1,26","15.119,00"
2019-06-17,"7,384","6,48","0,65","6,60","1,26","15.119,00"
2019-06-18,"7,362","6,48","0,65","6,60","1,26","15.119,00"
2019-06-19,"7,358","6,48","0,65","6,60","1,26","15.119,00"
2019-06-20,"7,323","6,48","0,65","6,60","1,26","15.119,00"
2019-06-21,"7,264","6,48","0,65","6,60","1,26","15.119,00"
2019-06-24,"7,258","6,48","0,65","6,60","1,26","15.119,00"
2019-06-25,"7,278","6,48","0,65","6,60","1,26","15.119,00"
2019-06-26,"7,297","6,48","0,65","6,60","1,26","15.119,00"
2019-06-27,"7,214","6,48","0,65","6,60","1,26","15.119,00"
2019-06-28,"7,221","6,48","0,65","6,60","1,26","15.119,00"
2019-07-01,"7,273","6,48","0,65","6,60","1,26","15.119,00"
2019-07-02,"7,308","6,48","0,65","6,60","1,26","15.119,00"
2019-07-03,"7,320","6,48","0,65","6,60","1,26","15.119,00"
2019-07-04,"7,428","6,48","0,65","6,60","1,26","15.119,00"
2019-07-05,"7,394","6,48","0,65","6,60","1,26","15.119,00"
2019-07-08,"7,386","6,48","0,65","6,60","1,26","15.119,00"
2019-07-09,"7,452","6,48","0,65","6,60","1,26","15.119,00"
2019-07-10,"7,396","6,48","0,65","6,60","1,26","15.119,00"
2019-07-11,"7,440","6,48","0,65","6,60","1,26","15.119,00"
2019-07-12,"7,393","6,48","0,65","6,60","1,26","15.119,00"
2019-07-15,"7,380","6,48","0,65","6,60","1,26","15.119,00"
2019-07-16,"7,419","6,48","0,65","6,60","1,26","15.119,00"
2019-07-17,"7,312","6,48","0,65","6,60","1,26","15.119,00"
2019-07-18,"7,284","6,48","0,65","6,60","1,26","15.119,00"
2019-07-19,"7,244","6,48","0,65","6,60","1,26","15.119,00"
2019-07-22,"7,218","6,48","0,65","6,60","1,26","15.119,00"
2019-07-23,"7,273","6,48","0,65","6,60","1,26","15.119,00"
2019-07-24,"7,282","6,48","0,65","6,60","1,26","15.119,00"
2019-07-25,"7,069","6,48","0,65","6,60","1,26","15.119,00"
2019-07-26,"7,058","6,48","0,65","6,60","1,26","15.119,00"
2019-07-29,"7,102","6,48","0,65","6,60","1,26","15.119,00"
2019-07-30,"6,964","6,48","0,65","6,60","1,26","15.119,00"
2019-07-31,"6,921","6,48","0,65","6,60","1,26","15.119,00"
2019-08-01,"6,876","6,48","0,65","6,60","1,26","15.119,00"
2019-08-02,"6,775","6,48","0,65","6,60","1,26","15.119,00"
2019-08-05,"6,655","6,48","0,65","6,60","1,26","15.119,00"
2019-08-06,"6,527","6,48","0,65","6,60","1,26","15.119,00"
2019-08-07,"6,505","6,48","0,65","6,60","1,26","15.119,00"
2019-08-08,"6,526","6,48","0,65","6,60","1,26","15.119,00"
2019-08-09,"6,345","6,48","0,65","6,60","1,26","15.119,00"
2019-08-12,"6,254","6,48","0,65","6,60","1,26","15.119,00"
2019-08-13,"6,250","6,48","0,65","6,60","1,26","15.119,00"
2019-08-14,"5,987","6,48","0,65","6,60","1,26","15.119,00"
2019-08-15,"5,945","6,48","0,65","6,60","1,26","15.119,00"
2019-08-16,"6,006","6,48","0,65","6,60","1,26","15.119,00"
2019-08-19,"6,110","6,48","0,65","6,60","1,26","15.119,00"
2019-08-20,"5,952","6,48","0,65","6,60","1,26","15.119,00"
2019-08-21,"5,972","6,48","0,65","6,60","1,26","15.119,00"
2019-08-22,"5,993","6,48","0,65","6,60","1,26","15.119,00"
2019-08-23,"5,939","6,48","0,65","6,60","1,26","15.119,00"
2019-08-26,"6,057","6,48","0,65","6,60","1,26","15.119,00"
2019-08-27,"6,143","6,48","0,65","6,60","1,26","15.119,00"
2019-08-28,"6,234","6,48","0,65","6,60","1,26","15.119,00"
2019-08-29,"6,294","6,48","0,65","6,60","1,26","15.119,00"
2019-08-30,"6,301","6,48","0,65","6,60","1,26","15.119,00"
2019-09-02,"6,356","6,48","0,65","6,60","1,26","15.119,00"
2019-09-03,"6,372","6,48","0,65","6,60","1,26","15.119,00"
2019-09-04,"6,437","6,48","0,65","6,60","1,26","15.119,00"
2019-09-05,"6,507","6,48","0,65","6,60","1,26","15.119,00"
2019-09-06,"6,582","6,48","0,65","6,60","1,26","15.119,00"
2019-09-09,"6,660","6,48","0,65","6,60","1,26","15.119,00"
2019-09-10,"6,686","6,48","0,65","6,60","1,26","15.119,00"
2019-09-11,"6,691","6,48","0,65","6,60","1,26","15.119,00"
2019-09-12,"6,722","6,48","0,65","6,60","1,26","15.119,00"
2019-09-13,"6,789","6,48","0,65","6,60","1,26","15.119,00"
2019-09-16,"6,793","6,48","0,65","6,60","1,26","15.119,00"
2019-09-17,"6,672","6,48","0,65","6,60","1,26","15.119,00"
2019-09-18,"6,724","6,48","0,65","6,60","1,26","15.119,00"
2019-09-19,"6,754","6,48","0,65","6,60","1,26","15.119,00"
2019-09-20,"6,912","6,48","0,65","6,60","1,26","15.119,00"
2019-09-23,"6,888","6,48","0,65","6,60","1,26","15.119,00"
2019-09-24,"6,866","6,48","0,65","6,60","1,26","15.119,00"
2019-09-25,"6,890","6,48","0,65","6,60","1,26","15.119,00"
2019-09-26,"6,944","6,48","0,65","6,60","1,26","15.119,00"
2019-09-27,"6,997","6,48","0,65","6,60","1,26","15.119,00"
2019-09-30,"7,001","6,48","0,65","6,60","1,26","15.119,00"
2019-10-01,"6,946","6,48","0,65","6,60","1,26","15.119,00"
2019-10-02,"6,775","6,48","0,65","6,60","1,26","15.119,00"
2019-10-03,"6,767","6,48","0,65","6,60","1,26","15.119,00"
2019-10-04,"6,809","6,48","0,65","6,60","1,26","15.119,00"
2019-10-07,"6,869","6,48","0,65","6,60","1,26","15.119,00"
2019-10-08,"6,771","6,48","0,65","6,60","1,26","15.119,00"
2019-10-09,"6,815","6,48","0,65","6,60","1,26","15.119,00"
2019-10-10,"6,891","6,48","0,65","6,60","1,26","15.119,00"
2019-10-11,"7,039","6,48","0,65","6,60","1,26","15.119,00"
2019-10-14,"6,985","6,48","0,65","6,60","1,26","15.119,00"
2019-10-15,"7,042","6,48","0,65","6,60","1,26","15.119,00"
2019-10-16,"7,079","6,48","0,65","6,60","1,26","15.119,00"
2019-10-17,"7,047","6,48","0,65","6,60","1,26","15.119,00"
2019-10-18,"7,068","6,48","0,65","6,60","1,26","15.119,00"
2019-10-21,"7,097","6,48","0,65","6,60","1,26","15.119,00"
2019-10-22,"7,148","6,48","0,65","6,60","1,26","15.119,00"
2019-10-23,"7,218","6,48","0,65","6,60","1,26","15.119,00"
2019-10-24,"7,168","6,48","0,65","6,60","1,26","15.119,00"
2019-10-25,"7,153","6,48","0,65","6,60","1,26","15.119,00"
2019-10-28,"7,112","6,48","0,65","6,60","1,26","15.119,00"
2019-10-29,"6,920","6,48","0,65","6,60","1,26","15.119,00"
2019-10-30,"6,867","6,48","0,65","6,60","1,26","15.119,00"
2019-10-31,"6,875","6,48","0,65","6,60","1,26","15.119,00"
2019-11-01,"6,914","6,48","0,65","6,60","1,26","15.119,00"
2019-11-04,"6,933","6,48","0,65","6,60","1,26","15.119,00"
2019-11-05,"6,866","6,48","0,65","6,60","1,26","15.119,00"
2019-11-06,"6,745","6,48","0,65","6,60","1,26","15.119,00"
2019-11-07,"6,864","6,48","0,65","6,60","1,26","15.119,00"
2019-11-08,"6,856","6,48","0,65","6,60","1,26","15.119,00"
2019-11-11,"6,905","6,48","0,65","6,60","1,26","15.119,00"
2019-11-12,"6,855","6,48","0,65","6,60","1,26","15.119,00"
2019-11-13,"6,705","6,48","0,65","6,60","1,26","15.119,00"
2019-11-14,"6,682","6,48","0,65","6,60","1,26","15.119,00"
2019-11-15,"6,759","6,48","0,65","6,60","1,26","15.119,00"
2019-11-18,"6,696","6,48","0,65","6,60","1,26","15.119,00"
2019-11-19,"6,728","6,48","0,65","6,60","1,26","15.119,00"
2019-11-20,"6,706","6,48","0,65","6,60","1,26","15.119,00"
2019-11-21,"6,673","6,48","0,65","6,60","1,26","15.119,00"
2019-11-22,"6,765","6,48","0,65","6,60","1,26","15.119,00"
2019-11-25,"6,759","6,48","0,65","6,60","1,26","15.119,00"
2019-11-26,"6,676","6,48","0,65","6,60","1,26","15.119,00"
2019-11-27,"6,777","6,48","0,65","6,60","1,26","15.119,00"
2019-11-28,"6,856","6,48","0,65","6,60","1,26","15.119,00"
2019-11-29,"6,952","6,48","0,65","6,60","1,26","15.119,00"
2019-12-02,"6,796","6,48","0,65","6,60","1,26","15.119,00"
2019-12-03,"6,717","6,48","0,65","6,60","1,26","15.119,00"
2019-12-04,"6,843","6,48","0,65","6,60","1,26","15.119,00"
2019-12-05,"6,785","6,48","0,65","6,60","1,26","15.119,00"
2019-12-06,"6,868","6,48","0,65","6,60","1,26","15.119,00"
2019-12-09,"6,761","6,48","0,65","6,60","1,26","15.119,00"
2019-12-10,"6,743","6,48","0,65","6,60","1,26","15.119,00"
2019-12-11,"6,761","6,48","0,65","6,60","1,26","15.119,00"
2019-12-12,"6,693","6,48","0,65","6,60","1,26","15.119,00"
2019-12-13,"6,726","6,48","0,65","6,60","1,26","15.119,00"
2019-12-16,"6,851","6,48","0,65","6,60","1,26","15.119,00"
2019-12-17,"6,621","6,48","0,65","6,60","1,26","15.119,00"
2019-12-18,"6,579","6,48","0,65","6,60","1,26","15.119,00"
2019-12-19,"6,478","6,48","0,65","6,60","1,26","15.119,00"
2019-12-20,"6,533","6,48","0,65","6,60","1,26","15.119,00"
2019-12-23,"6,454","6,48","0,65","6,60","1,26","15.119,00"
2019-12-24,"6,412","6,48","0,65","6,60","1,26","15.119,00"
2019-12-27,"6,414","6,48","0,65","6,60","1,26","15.119,00"
2019-12-30,"6,320","6,48","0,65","6,60","1,26","15.119,00"
2019-12-31,"6,227","6,48","0,65","6,60","1,26","15.119,00"
2020-01-02,"6,332","8,48","0,50","4,73","1,16","15.160,37"
2020-01-03,"6,337","8,48","0,50","4,73","1,16","15.160,37"
2020-01-06,"6,345","8,48","0,50","4,73","1,16","15.160,37"
2020-01-07,"6,249","8,48","0,50","4,73","1,16","15.160,37"
2020-01-08,"6,161","8,48","0,50","4,73","1,16","15.160,37"
2020-01-09,"6,181","8,48","0,50","4,73","1,16","15.160,37"
2020-01-10,"6,179","8,48","0,50","4,73","1,16","15.160,37"
2020-01-13,"6,097","8,48","0,50","4,73","1,16","15.160,37"
2020-01-14,"6,066","8,48","0,50","4,73","1,16","15.160,37"
2020-01-15,"6,037","8,48","0,50","4,73","1,16","15.160,37"
2020-01-16,"6,100","8,48","0,50","4,73","1,16","15.160,37"
2020-01-17,"6,150","8,48","0,50","4,73","1,16","15.160,37"
2020-01-20,"6,317","8,48","0,50","4,73","1,16","15.160,37"
2020-01-21,"6,332","8,48","0,50","4,73","1,16","15.160,37"
2020-01-22,"6,267","8,48","0,50","4,73","1,16","15.160,37"
2020-01-23,"6,182","8,48","0,50","4,73","1,16","15.160,37"
2020-01-24,"6,118","8,48","0,50","4,73","1,16","15.160,37"
2020-01-27,"6,042","8,48","0,50","4,73","1,16","15.160,37"
2020-01-28,"6,269","8,48","0,50","4,73","1,16","15.160,37"
2020-01-29,"6,200","8,48","0,50","4,73","1,16","15.160,37"
2020-01-30,"6,159","8,48","0,50","4,73","1,16","15.160,37"
2020-01-31,"6,109","8,48","0,50","4,73","1,16","15.160,37"
2020-02-03,"6,110","8,48","0,50","4,73","1,16","15.160,37"
2020-02-04,"6,177","8,48","0,50","4,73","1,16","15.160,37"
2020-02-05,"6,159","8,48","0,50","4,73","1,16","15.160,37"
2020-02-06,"6,222","8,48","0,50","4,73","1,16","15.160,37"
2020-02-07,"6,216","8,48","0,50","4,73","1,16","15.160,37"
2020-02-10,"6,177","8,48","0,50","4,73","1,16","15.160,37"
2020-02-11,"6,170","8,48","0,50","4,73","1,16","15.160,37"
2020-02-12,"6,330","8,48","0,50","4,73","1,16","15.160,37"
2020-02-13,"6,234","8,48","0,50","4,73","1,16","15.160,37"
2020-02-14,"6,247","8,48","0,50","4,73","1,16","15.160,37"
2020-02-17,"6,383","8,48","0,50","4,73","1,16","15.160,37"
2020-02-18,"6,531","8,48","0,50","4,73","1,16","15.160,37"
2020-02-19,"6,540","8,48","0,50","4,73","1,16","15.160,37"
2020-02-20,"6,290","8,48","0,50","4,73","1,16","15.160,37"
2020-02-21,"6,110","8,48","0,50","4,73","1,16","15.160,37"
2020-02-24,"5,997","8,48","0,50","4,73","1,16","15.160,37"
2020-02-25,"5,823","8,48","0,50","4,73","1,16","15.160,37"
2020-02-26,"5,843","8,48","0,50","4,73","1,16","15.160,37"
2020-02-27,"5,704","8,48","0,50","4,73","1,16","15.160,37"
2020-02-28,"5,360","8,48","0,50","4,73","1,16","15.160,37"
2020-03-02,"5,343","8,48","0,50","4,73","1,16","15.160,37"
2020-03-03,"5,283","8,48","0,50","4,73","1,16","15.160,37"
2020-03-04,"5,386","8,48","0,50","4,73","1,16","15.160,37"
2020-03-05,"5,196","8,48","0,50","4,73","1,16","15.160,37"
2020-03-06,"5,093","8,48","0,50","4,73","1,16","15.160,37"
2020-03-09,"4,593","8,48","0,50","4,73","1,16","15.160,37"
2020-03-10,"4,411","8,48","0,50","4,73","1,16","15.160,37"
2020-03-11,"4,419","8,48","0,50","4,73","1,16","15.160,37"
2020-03-12,"3,800","8,48","0,50","4,73","1,16","15.160,37"
2020-03-13,"3,884","8,48","0,50","4,73","1,16","15.160,37"
2020-03-16,"3,682","8,48","0,50","4,73","1,16","15.160,37"
2020-03-17,"4,338","8,48","0,50","4,73","1,16","15.160,37"
2020-03-18,"4,346","8,48","0,50","4,73","1,16","15.160,37"
2020-03-19,"4,653","8,48","0,50","4,73","1,16","15.160,37"
2020-03-20,"4,391","8,48","0,50","4,73","1,16","15.160,37"
2020-03-23,"4,220","8,48","0,50","4,73","1,16","15.160,37"
2020-03-24,"4,513","8,48","0,50","4,73","1,16","15.160,37"
2020-03-25,"4,450","8,48","0,50","4,73","1,16","15.160,37"
2020-03-26,"4,277","8,48","0,50","4,73","1,16","15.160,37"
2020-03-27,"4,129","8,48","0,50","4,73","1,16","15.160,37"
2020-03-30,"4,138","8,48","0,50","4,73","1,16","15.160,37"
2020-03-31,"4,174","8,48","0,50","4,73","1,16","15.160,37"
2020-04-01,"4,020","8,48","0,50","4,73","1,16","15.160,37"
2020-04-02,"4,069","7,06","0,59","9,83","1,14","16.684,86"
2020-04-03,"4,045","7,06","0,59","9,89","1,14","16.684,86"
2020-04-06,"4,320","6,91","0,59","9,26","1,11","16.345,3"
2020-04-07,"4,396","6,91","0,59","9,10","1,11","16.345,3"
2020-04-08,"4,368","6,91","0,59","9,16","1,11","16.345,3"
2020-04-09,"4,324","7,39","0,59","9,25","1,19","16.345,3"
2020-04-14,"4,322","7,39","0,59","9,25","1,19","16.345,3"
2020-04-15,"4,135","7,39","0,59","9,67","1,19","16.345,3"
2020-04-16,"4,097","7,39","0,59","9,76","1,19","16.345,3"
2020-04-17,"4,109","7,39","0,59","9,73","1,19","16.345,3"
2020-04-20,"4,083","8,48","0,50","4,73","1,16","15.160,37"
2020-04-21,"3,916","7,02","0,59","10,21","1,13","16.291,44"
2020-04-22,"4,012","7,02","0,59","9,97","1,13","16.291,44"
2020-04-23,"4,038","7,02","0,59","9,91","1,13","16.291,44"
2020-04-24,"3,973","7,02","0,59","10,07","1,13","16.291,44"
2020-04-27,"4,026","6,79","0,59","9,94","1,09","16.291,44"
2020-04-28,"4,055","6,79","0,59","9,86","1,09","16.291,44"
2020-04-29,"4,180","6,79","0,59","9,57","1,09","16.291,44"
2020-04-30,"4,180","6,79","0,59","9,57","1,09","16.291,44"
2020-05-04,"4,299","7,15","0,59","9,30","1,15",16.232
2020-05-05,"4,380","7,15","0,59","9,13","1,15",16.232
2020-05-06,"4,281","7,15","0,59","9,34","1,15",16.232
2020-05-07,"4,284","7,15","0,59","9,34","1,15",16.232
2020-05-08,"4,215","8,48","0,50","4,73","1,16","15.160,37"
2020-05-11,"4,195","8,48","0,50","4,73","1,16","15.160,37"
2020-05-12,"4,319","7,55","0,56","9,26","1,12","15.575,71"
2020-05-13,"4,181","7,55","0,56","9,57","1,12","15.575,71"
2020-05-14,"4,237","7,55","0,56","9,44","1,12","15.575,71"
2020-05-15,"4,195","7,55","0,56","9,54","1,12","15.575,71"
2020-05-18,"4,306","7,55","0,56","9,29","1,12","15.575,71"
2020-05-19,"3,900","7,55","0,56","10,26","1,12","15.575,71"
2020-05-20,"4,015","7,55","0,56","9,96","1,12","15.575,71"
2020-05-21,"4,112","7,55","0,56","9,73","1,12","15.575,71"
2020-05-22,"4,100","7,55","0,56","9,76","1,12","15.575,71"
2020-05-25,"4,225","8,48","0,50","4,73","1,16","15.160,37"
2020-05-26,"4,061","8,28","0,5","9,85","1,13","15.166,68"
2020-05-27,"4,157","8,28","0,5","9,62","1,13","15.166,68"
2020-05-28,"4,338","8,28","0,5","9,22","1,13","15.166,68"
2020-05-29,"4,241","8,28","0,5","9,43","1,13","15.166,68"
2020-06-02,"4,282","8,48","0,5","8,97","1,17",15.173
2020-06-03,"4,472","8,48","0,5","8,59","1,17",15.173
2020-06-04,"4,457","8,48","0,5","8,62","1,17",15.173
2020-06-05,"4,671","8,48","0,5","8,22","1,17",15.173
2020-06-08,"4,756","9,93","0,49","8,07","1,34",15.173
2020-06-09,"4,666","9,93","0,49","8,23","1,34",15.173
2020-06-10,"4,608","9,93","0,49","8,33","1,34",15.173
2020-06-11,"4,312","9,93","0,49","8,90","1,34",15.173
2020-06-12,"4,360","9,93","0,49","8,81","1,34",15.173
2020-06-15,"4,288","8,48","0,50","8,95","1,16","15.160,37"
2020-06-16,"4,548","9,15","0,5","8,44","1,25","15.160,37"
2020-06-17,"4,539","9,15","0,5","8,81","1,25","15.160,37"
2020-06-18,"4,367","9,15","0,5","9,16","1,25","15.160,37"
2020-06-19,"4,420","9,15","0,5","4,52","1,25","15.160,37"
2020-06-22,"4,271","8,9","0,5","4,68","1,22","15.160,37"
2020-06-23,"4,296","8,9","0,5","4,66","1,22","15.160,37"
2020-06-24,"4,200","8,9","0,5","4,76","1,22","15.160,37"
2020-06-25,"4,298","8,9","0,5","4,65","1,22","15.160,37"
2020-06-26,"4,212","8,9","0,5","4,75","1,22","15.160,37"
2020-06-29,"4,318","8,48","0,5","4,63","1,16","15.160,37"
2020-06-30,"4,247","8,48","0,5","4,71","1,16","15.160,37"
2020-07-01,"4,227","8,48","0,5","4,73","1,16","15.160,37"
2020-07-02,"4,270","8,48","0,5","4,68","1,16","15.160,37"
2020-07-03,"4,151","8,48","0,50","4,73","1,16","15.160,37"
2020-07-06,"4,211","8,48","0,50","4,73","1,16","15.160,37"
2020-07-07,"4,075","8,65","0,48","9,82","1,19",15.155
2020-07-08,"4,000","8,65","0,48","10,00","1,19",15.155
2020-07-09,"3,950","8,65","0,48","10,13","1,19",15.155
2020-07-10,"3,999","8,65","0,48","10,00","1,19",15.155
2020-07-13,"4,083","8,48","0,50","4,73","1,16","15.160,37"
2020-07-14,"4,168","8,33","0,48","9,60","1,14",15.070
2020-07-15,"4,116","8,33","0,48","9,72","1,14",15.070
2020-07-16,"4,149","8,48","0,50","4,73","1,16","15.160,37"
2020-07-17,"4,134","8,48","0,50","4,73","1,16","15.160,37"
2020-07-20,"4,156","8,61","0,48","9,62","1,18",15.027
2020-07-21,"4,107","8,61","0,48","9,74","1,18",15.027
2020-07-22,"4,042","8,61","0,48","9,90","1,18",15.027
2020-07-23,"3,977","8,61","0,48","10,06","1,18",15.027
2020-07-24,"3,866","8,48","0,50","4,73","1,16","15.160,37"
2020-07-27,"3,736","8,4","0,46","10,71","1,1","14.991,01"
2020-07-28,"3,784","8,4","0,46","10,57","1,1","14.991,01"
2020-07-29,"3,824","8,4","0,46","10,46","1,1","14.991,01"
2020-07-30,"3,709","8,48","0,50","4,73","1,16","15.160,37"
2020-07-31,"3,548","8,4","0,46","11,27","1,1","14.991,01"
2020-08-03,"3,600","8,06","0,44","11,11","1,01","14.882,5"
2020-08-04,"3,683","8,06","0,44","10,86","1,01","14.882,5"
2020-08-05,"3,571","8,48","0,50","4,73","1,16","15.160,37"
2020-08-06,"3,431","8,06","0,44","11,66","1,01","14.882,5"
2020-08-07,"3,471","8,48","0,50","4,73","1,16","15.160,37"
2020-08-10,"3,548","8,14","0,43","11,27","0,99",14.806
2020-08-11,"3,641","8,14","0,43","10,99","0,99",14.806
2020-08-12,"3,645","8,14","0,43","10,97","0,99",14.806
2020-08-13,"3,656","8,48","0,50","4,73","1,16","15.160,37"
2020-08-14,"3,631","8,48","0,50","4,73","1,16","15.160,37"
2020-08-17,"3,580","8,48","0,50","4,73","1,16","15.160,37"
2020-08-18,"3,525","8,48","0,50","4,73","1,16","15.160,37"
2020-08-19,"3,610","8,64","0,42","11,08","1,04",14.760
2020-08-20,"3,512","8,48","0,50","4,73","1,16","15.160,37"
2020-08-21,"3,482","8,48","0,50","4,73","1,16","15.160,37"
2020-08-24,"3,585","8,29","0,42","11,16","1,01",14.615
2020-08-25,"3,515","8,29","0,42","11,38","1,01",14.615
2020-08-26,"3,468","8,29","0,42","11,53","1,01",14.615
2020-08-27,"3,435","8,29","0,42","11,64","1,01",14.615
