fecha,REP_ultimo,REP_per,REP_bpa,REP_rentabilidad_por_dividendo,REP_precio_valor_contable,REP_ebitda
2017-12-11,"13,914","4,96","1,57","6,19","0,40","6.487,00"
2017-12-12,"13,941","4,96","1,57","6,19","0,40","6.487,00"
2017-12-13,"13,868","4,96","1,57","6,19","0,40","6.487,00"
2017-12-14,"13,914","4,96","1,57","6,19","0,40","6.487,00"
2017-12-15,"13,719","4,96","1,57","6,19","0,40","6.487,00"
2017-12-18,"13,842","4,96","1,57","6,19","0,40","6.487,00"
2017-12-19,"13,883","4,96","1,57","6,19","0,40","6.487,00"
2017-12-20,"13,870","4,96","1,57","6,19","0,40","6.487,00"
2017-12-21,"13,879","4,96","1,57","6,19","0,40","6.487,00"
2017-12-22,"13,874","4,96","1,57","6,19","0,40","6.487,00"
2017-12-27,"13,842","4,96","1,57","6,19","0,40","6.487,00"
2017-12-28,"13,870","4,96","1,57","6,19","0,40","6.487,00"
2017-12-29,"13,602","4,96","1,57","6,19","0,40","6.487,00"
2018-01-02,"13,828","5,33","1,46","6,98","0,40","7.173,00"
2018-01-03,"14,137","5,33","1,46","6,98","0,40","7.173,00"
2018-01-04,"14,511","5,33","1,46","6,98","0,40","7.173,00"
2018-01-05,"14,543","5,33","1,46","6,98","0,40","7.173,00"
2018-01-08,"14,552","5,33","1,46","6,98","0,40","7.173,00"
