fecha,ultimo,apertura,maximo,minimo,vol,variacion,deuda_publica,ipc,tasa_paro,pib
2016-11-30,"42,760","42,800","43,015","41,990","1,74M","-0,27%","1.096.414,95","0,67","18,63","0,47"
2016-12-01,"41,500","42,510","42,510","41,430","901,15K","-2,95%","1.104.553,96","1,57","18,63","0,47"
2016-12-02,"41,590","41,225","41,935","41,020","714,12K","0,22%","1.104.553,96","1,57","18,63","0,47"
2016-12-05,"41,820","41,350","42,340","41,300","580,58K","0,55%","1.104.553,96","1,57","18,63","0,47"
2016-12-06,"42,010","41,975","42,155","41,535","533,83K","0,45%","1.104.553,96","1,57","18,63","0,47"
2016-12-07,"41,830","42,165","42,200","41,410","784,72K","-0,43%","1.104.553,96","1,57","18,63","0,47"
2016-12-08,"42,060","42,185","42,380","41,750","648,88K","0,55%","1.104.553,96","1,57","18,63","0,47"
2016-12-09,"42,550","41,895","42,670","41,895","708,49K","1,16%","1.104.553,96","1,57","18,63","0,47"
2016-12-12,"42,115","42,450","42,570","41,915","548,10K","-1,02%","1.104.553,96","1,57","18,63","0,47"
2016-12-13,"42,320","42,090","42,505","41,785","1,02M","0,49%","1.104.553,96","1,57","18,63","0,47"
2016-12-14,"42,380","42,250","42,550","41,605","700,71K","0,14%","1.104.553,96","1,57","18,63","0,47"
2016-12-15,"42,940","42,550","43,065","42,300","628,72K","1,32%","1.104.553,96","1,57","18,63","0,47"
2016-12-16,"42,865","42,790","43,125","42,450","1,66M","-0,17%","1.104.553,96","1,57","18,63","0,47"
2016-12-19,"43,010","42,680","43,600","42,305","777,24K","0,34%","1.104.553,96","1,57","18,63","0,47"
2016-12-20,"43,440","43,000","43,860","43,000","744,79K","1,00%","1.104.553,96","1,57","18,63","0,47"
2016-12-21,"43,120","43,270","43,565","42,985","536,02K","-0,74%","1.104.553,96","1,57","18,63","0,47"
2016-12-22,"42,740","43,000","43,165","42,530","520,39K","-0,88%","1.104.553,96","1,57","18,63","0,47"
2016-12-23,"43,180","42,255","43,225","42,085","214,75K","1,03%","1.104.553,96","1,57","18,63","0,47"
2016-12-27,"43,475","43,120","43,600","43,120","202,56K","0,68%","1.104.553,96","1,57","18,63","0,47"
2016-12-28,"43,290","43,405","43,515","43,220","370,50K","-0,43%","1.104.553,96","1,57","18,63","0,47"
2016-12-29,"43,475","43,100","43,475","43,025","268,62K","0,43%","1.104.553,96","1,57","18,63","0,47"
2016-12-30,"43,170","43,345","43,470","43,170","377,22K","-0,70%","1.104.553,96","1,57","18,63","0,47"
2017-01-02,"43,430","43,065","43,480","42,905","301,43K","0,60%","1.112.249,25","2,97","18,75","0,75"
2017-01-03,"43,505","43,515","43,870","43,395","428,94K","0,17%","1.112.249,25","2,97","18,75","0,75"
2017-01-04,"43,505","43,610","43,700","43,255","453,95K","0,00%","1.112.249,25","2,97","18,75","0,75"
2017-01-05,"43,875","43,550","43,875","43,300","477,99K","0,85%","1.112.249,25","2,97","18,75","0,75"
2017-01-06,"43,620","43,900","44,070","43,580","309,00K","-0,58%","1.112.249,25","2,97","18,75","0,75"
2017-01-09,"43,715","43,820","43,825","43,455","455,74K","0,22%","1.112.249,25","2,97","18,75","0,75"
2017-01-10,"43,805","43,840","43,910","43,470","438,43K","0,21%","1.112.249,25","2,97","18,75","0,75"
2017-01-11,"43,750","43,845","43,900","43,535","678,21K","-0,13%","1.112.249,25","2,97","18,75","0,75"
2017-01-12,"44,080","43,625","44,080","43,110","641,62K","0,75%","1.112.249,25","2,97","18,75","0,75"
2017-01-13,"43,750","44,075","44,175","43,655","656,15K","-0,75%","1.112.249,25","2,97","18,75","0,75"
2017-01-16,"43,520","43,680","43,725","43,340","325,93K","-0,53%","1.112.249,25","2,97","18,75","0,75"
