fecha,AENA_ultimo,AENA_per,AENA_bpa,AENA_rentabilidad_por_dividendo,AENA_precio_valor_contable,AENA_ebitda
2018-01-05,"177,35","13,49","8,85","4,99","2,97","2.656,59"
2018-01-08,"178,25","13,49","8,85","4,99","2,97","2.656,59"
2018-01-09,"179,15","13,49","8,85","4,99","2,97","2.656,59"
2018-01-10,"175,50","13,49","8,85","4,99","2,97","2.656,59"
2018-01-11,"175,50","13,49","8,85","4,99","2,97","2.656,59"
2018-01-12,"174,70","13,49","8,85","4,99","2,97","2.656,59"
2018-01-15,"173,70","13,49","8,85","4,99","2,97","2.656,59"
2018-01-16,"177,90","13,49","8,85","4,99","2,97","2.656,59"
2018-01-17,"177,30","13,49","8,85","4,99","2,97","2.656,59"
2018-01-18,"175,55","13,49","8,85","4,99","2,97","2.656,59"
2018-01-19,"177,10","13,49","8,85","4,99","2,97","2.656,59"
2018-01-22,"179,10","13,49","8,85","4,99","2,97","2.656,59"
2018-01-23,"178,10","13,49","8,85","4,99","2,97","2.656,59"
2018-01-24,"177,60","13,49","8,85","4,99","2,97","2.656,59"
2018-01-25,"178,60","13,49","8,85","4,99","2,97","2.656,59"
2018-01-26,"176,35","13,49","8,85","4,99","2,97","2.656,59"
2018-01-29,"174,15","13,49","8,85","4,99","2,97","2.656,59"
2018-01-30,"174,25","13,49","8,85","4,99","2,97","2.656,59"
2018-01-31,"175,45","13,49","8,85","4,99","2,97","2.656,59"
2018-02-01,"175,00","13,49","8,85","4,99","2,97","2.656,59"
2018-02-02,"172,50","13,49","8,85","4,99","2,97","2.656,59"
2018-02-05,"169,00","13,49","8,85","4,99","2,97","2.656,59"
2018-02-06,"164,30","13,49","8,85","4,99","2,97","2.656,59"
2018-02-07,"167,35","13,49","8,85","4,99","2,97","2.656,59"
2018-02-08,"162,15","13,49","8,85","4,99","2,97","2.656,59"
2018-02-09,"160,50","13,49","8,85","4,99","2,97","2.656,59"
2018-02-12,"163,30","13,49","8,85","4,99","2,97","2.656,59"
2018-02-13,"162,55","13,49","8,85","4,99","2,97","2.656,59"
2018-02-14,"165,65","13,49","8,85","4,99","2,97","2.656,59"
2018-02-15,"165,65","13,49","8,85","4,99","2,97","2.656,59"
2018-02-16,"167,50","13,49","8,85","4,99","2,97","2.656,59"
2018-02-19,"165,95","13,49","8,85","4,99","2,97","2.656,59"
2018-02-20,"166,90","13,49","8,85","4,99","2,97","2.656,59"
2018-02-21,"165,50","13,49","8,85","4,99","2,97","2.656,59"
2018-02-22,"166,50","13,49","8,85","4,99","2,97","2.656,59"
2018-02-23,"167,25","13,49","8,85","4,99","2,97","2.656,59"
2018-02-26,"169,95","13,49","8,85","4,99","2,97","2.656,59"
2018-02-27,"168,95","13,49","8,85","4,99","2,97","2.656,59"
2018-02-28,"167,65","13,49","8,85","4,99","2,97","2.656,59"
2018-03-01,"171,15","13,49","8,85","4,99","2,97","2.656,59"
2018-03-02,"167,05","13,49","8,85","4,99","2,97","2.656,59"
2018-03-05,"167,00","13,49","8,85","4,99","2,97","2.656,59"
2018-03-06,"165,55","13,49","8,85","4,99","2,97","2.656,59"
2018-03-07,"169,50","13,49","8,85","4,99","2,97","2.656,59"
2018-03-08,"170,75","13,49","8,85","4,99","2,97","2.656,59"
2018-03-09,"170,55","13,49","8,85","4,99","2,97","2.656,59"
2018-03-12,"170,45","13,49","8,85","4,99","2,97","2.656,59"
2018-03-13,"171,35","13,49","8,85","4,99","2,97","2.656,59"
2018-03-14,"170,85","13,49","8,85","4,99","2,97","2.656,59"
2018-03-15,"170,45","13,49","8,85","4,99","2,97","2.656,59"
2018-03-16,"171,00","13,49","8,85","4,99","2,97","2.656,59"
2018-03-19,"169,95","13,49","8,85","4,99","2,97","2.656,59"
2018-03-20,"169,75","13,49","8,85","4,99","2,97","2.656,59"
2018-03-21,"167,45","13,49","8,85","4,99","2,97","2.656,59"
2018-03-22,"164,75","13,49","8,85","4,99","2,97","2.656,59"
2018-03-23,"162,35","13,49","8,85","4,99","2,97","2.656,59"
2018-03-26,"161,55","13,49","8,85","4,99","2,97","2.656,59"
2018-03-27,"163,00","13,49","8,85","4,99","2,97","2.656,59"
2018-03-28,"163,95","13,49","8,85","4,99","2,97","2.656,59"
2018-03-29,"163,65","13,49","8,85","4,99","2,97","2.656,59"
2018-04-03,"164,90","13,49","8,85","4,99","2,97","2.656,59"
2018-04-04,"164,75","13,49","8,85","4,99","2,97","2.656,59"
2018-04-05,"167,45","13,49","8,85","4,99","2,97","2.656,59"
2018-04-06,"167,60","13,49","8,85","4,99","2,97","2.656,59"
2018-04-09,"170,95","13,49","8,85","4,99","2,97","2.656,59"
2018-04-10,"170,10","13,49","8,85","4,99","2,97","2.656,59"
2018-04-11,"171,65","13,49","8,85","4,99","2,97","2.656,59"
2018-04-12,"169,70","13,49","8,85","4,99","2,97","2.656,59"
2018-04-13,"171,90","13,49","8,85","4,99","2,97","2.656,59"
2018-04-16,"173,85","13,49","8,85","4,99","2,97","2.656,59"
2018-04-17,"166,70","13,49","8,85","4,99","2,97","2.656,59"
2018-04-18,"168,20","13,49","8,85","4,99","2,97","2.656,59"
2018-04-19,"166,90","13,49","8,85","4,99","2,97","2.656,59"
2018-04-20,"168,30","13,49","8,85","4,99","2,97","2.656,59"
2018-04-23,"169,00","13,49","8,85","4,99","2,97","2.656,59"
2018-04-24,"170,55","13,49","8,85","4,99","2,97","2.656,59"
2018-04-25,"168,80","13,49","8,85","4,99","2,97","2.656,59"
2018-04-26,"171,65","13,49","8,85","4,99","2,97","2.656,59"
2018-04-27,"171,55","13,49","8,85","4,99","2,97","2.656,59"
2018-04-30,"171,10","13,49","8,85","4,99","2,97","2.656,59"
2018-05-02,"173,90","13,49","8,85","4,99","2,97","2.656,59"
2018-05-03,"174,00","13,49","8,85","4,99","2,97","2.656,59"
2018-05-04,"174,40","13,49","8,85","4,99","2,97","2.656,59"
2018-05-07,"176,75","13,49","8,85","4,99","2,97","2.656,59"
2018-05-08,"177,35","13,49","8,85","4,99","2,97","2.656,59"
2018-05-09,"177,95","13,49","8,85","4,99","2,97","2.656,59"
2018-05-10,"178,10","13,49","8,85","4,99","2,97","2.656,59"
2018-05-11,"177,50","13,49","8,85","4,99","2,97","2.656,59"
2018-05-14,"179,05","13,49","8,85","4,99","2,97","2.656,59"
2018-05-15,"179,50","13,49","8,85","4,99","2,97","2.656,59"
2018-05-16,"172,80","13,49","8,85","4,99","2,97","2.656,59"
2018-05-17,"173,25","13,49","8,85","4,99","2,97","2.656,59"
2018-05-18,"171,55","13,49","8,85","4,99","2,97","2.656,59"
2018-05-21,"171,00","13,49","8,85","4,99","2,97","2.656,59"
2018-05-22,"170,90","13,49","8,85","4,99","2,97","2.656,59"
2018-05-23,"169,45","13,49","8,85","4,99","2,97","2.656,59"
2018-05-24,"169,05","13,49","8,85","4,99","2,97","2.656,59"
2018-05-25,"165,55","13,49","8,85","4,99","2,97","2.656,59"
2018-05-28,"165,95","13,49","8,85","4,99","2,97","2.656,59"
2018-05-29,"163,45","13,49","8,85","4,99","2,97","2.656,59"
2018-05-30,"164,90","13,49","8,85","4,99","2,97","2.656,59"
2018-05-31,"164,30","13,49","8,85","4,99","2,97","2.656,59"
2018-06-01,"162,50","13,49","8,85","4,99","2,97","2.656,59"
2018-06-04,"165,20","13,49","8,85","4,99","2,97","2.656,59"
2018-06-05,"165,15","13,49","8,85","4,99","2,97","2.656,59"
2018-06-06,"166,15","13,49","8,85","4,99","2,97","2.656,59"
2018-06-07,"165,05","13,49","8,85","4,99","2,97","2.656,59"
2018-06-08,"159,00","13,49","8,85","4,99","2,97","2.656,59"
2018-06-11,"158,35","13,49","8,85","4,99","2,97","2.656,59"
2018-06-12,"158,80","13,49","8,85","4,99","2,97","2.656,59"
2018-06-13,"159,55","13,49","8,85","4,99","2,97","2.656,59"
2018-06-14,"160,05","13,49","8,85","4,99","2,97","2.656,59"
2018-06-15,"157,95","13,49","8,85","4,99","2,97","2.656,59"
2018-06-18,"157,30","13,49","8,85","4,99","2,97","2.656,59"
2018-06-19,"155,45","13,49","8,85","4,99","2,97","2.656,59"
2018-06-20,"157,25","13,49","8,85","4,99","2,97","2.656,59"
2018-06-21,"156,65","13,49","8,85","4,99","2,97","2.656,59"
2018-06-22,"156,75","13,49","8,85","4,99","2,97","2.656,59"
2018-06-25,"155,00","13,49","8,85","4,99","2,97","2.656,59"
2018-06-26,"156,65","13,49","8,85","4,99","2,97","2.656,59"
2018-06-27,"156,35","13,49","8,85","4,99","2,97","2.656,59"
2018-06-28,"154,95","13,49","8,85","4,99","2,97","2.656,59"
2018-06-29,"155,50","13,49","8,85","4,99","2,97","2.656,59"
2018-07-02,"152,45","13,49","8,85","4,99","2,97","2.656,59"
2018-07-03,"153,40","13,49","8,85","4,99","2,97","2.656,59"
2018-07-04,"153,20","13,49","8,85","4,99","2,97","2.656,59"
2018-07-05,"154,10","13,49","8,85","4,99","2,97","2.656,59"
2018-07-06,"156,45","13,49","8,85","4,99","2,97","2.656,59"
2018-07-09,"156,95","13,49","8,85","4,99","2,97","2.656,59"
2018-07-10,"158,75","13,49","8,85","4,99","2,97","2.656,59"
2018-07-11,"156,50","13,49","8,85","4,99","2,97","2.656,59"
2018-07-12,"158,00","13,49","8,85","4,99","2,97","2.656,59"
2018-07-13,"157,90","13,49","8,85","4,99","2,97","2.656,59"
2018-07-16,"155,35","13,49","8,85","4,99","2,97","2.656,59"
2018-07-17,"157,00","13,49","8,85","4,99","2,97","2.656,59"
2018-07-18,"157,20","13,49","8,85","4,99","2,97","2.656,59"
2018-07-19,"156,65","13,49","8,85","4,99","2,97","2.656,59"
2018-07-20,"158,85","13,49","8,85","4,99","2,97","2.656,59"
2018-07-23,"157,25","13,49","8,85","4,99","2,97","2.656,59"
2018-07-24,"158,55","13,49","8,85","4,99","2,97","2.656,59"
2018-07-25,"153,80","13,49","8,85","4,99","2,97","2.656,59"
2018-07-26,"153,50","13,49","8,85","4,99","2,97","2.656,59"
2018-07-27,"156,50","13,49","8,85","4,99","2,97","2.656,59"
2018-07-30,"155,05","13,49","8,85","4,99","2,97","2.656,59"
2018-07-31,"155,40","13,49","8,85","4,99","2,97","2.656,59"
2018-08-01,"154,10","13,49","8,85","4,99","2,97","2.656,59"
2018-08-02,"153,80","13,49","8,85","4,99","2,97","2.656,59"
2018-08-03,"156,00","13,49","8,85","4,99","2,97","2.656,59"
2018-08-06,"156,25","13,49","8,85","4,99","2,97","2.656,59"
2018-08-07,"156,70","13,49","8,85","4,99","2,97","2.656,59"
2018-08-08,"157,20","13,49","8,85","4,99","2,97","2.656,59"
2018-08-09,"157,20","13,49","8,85","4,99","2,97","2.656,59"
2018-08-10,"156,25","13,49","8,85","4,99","2,97","2.656,59"
2018-08-13,"156,00","13,49","8,85","4,99","2,97","2.656,59"
