fecha,CABK_ultimo,CABK_per,CABK_bpa,CABK_rentabilidad_por_dividendo,CABK_precio_valor_contable,CABK_ebitda
2018-06-15,"3,710","5,77","0,32","5,01","0,46","0,00"
2018-06-18,"3,690","5,77","0,32","5,01","0,46","0,00"
2018-06-19,"3,720","5,77","0,32","5,01","0,46","0,00"
2018-06-20,"3,720","5,77","0,32","5,01","0,46","0,00"
2018-06-21,"3,650","5,77","0,32","5,01","0,46","0,00"
2018-06-22,"3,670","5,77","0,32","5,01","0,46","0,00"
2018-06-25,"3,580","5,77","0,32","5,01","0,46","0,00"
2018-06-26,"3,560","5,77","0,32","5,01","0,46","0,00"
2018-06-27,"3,560","5,77","0,32","5,01","0,46","0,00"
2018-06-28,"3,590","5,77","0,32","5,01","0,46","0,00"
2018-06-29,"3,710","5,77","0,32","5,01","0,46","0,00"
2018-07-02,"3,670","5,77","0,32","5,01","0,46","0,00"
2018-07-03,"3,710","5,77","0,32","5,01","0,46","0,00"
2018-07-04,"3,790","5,77","0,32","5,01","0,46","0,00"
2018-07-05,"3,890","5,77","0,32","5,01","0,46","0,00"
2018-07-06,"3,860","5,77","0,32","5,01","0,46","0,00"
2018-07-09,"3,880","5,77","0,32","5,01","0,46","0,00"
2018-07-10,"3,850","5,77","0,32","5,01","0,46","0,00"
2018-07-11,"3,750","5,77","0,32","5,01","0,46","0,00"
2018-07-12,"3,730","5,77","0,32","5,01","0,46","0,00"
2018-07-13,"3,730","5,77","0,32","5,01","0,46","0,00"
2018-07-16,"3,740","5,77","0,32","5,01","0,46","0,00"
2018-07-17,"3,730","5,77","0,32","5,01","0,46","0,00"
2018-07-18,"3,740","5,77","0,32","5,01","0,46","0,00"
2018-07-19,"3,720","5,77","0,32","5,01","0,46","0,00"
2018-07-20,"3,710","5,77","0,32","5,01","0,46","0,00"
2018-07-23,"3,730","5,77","0,32","5,01","0,46","0,00"
2018-07-24,"3,840","5,77","0,32","5,01","0,46","0,00"
2018-07-25,"3,840","5,77","0,32","5,01","0,46","0,00"
2018-07-26,"3,830","5,77","0,32","5,01","0,46","0,00"
2018-07-27,"3,860","5,77","0,32","5,01","0,46","0,00"
2018-07-30,"3,920","5,77","0,32","5,01","0,46","0,00"
2018-07-31,"3,960","5,77","0,32","5,01","0,46","0,00"
2018-08-01,"3,960","5,77","0,32","5,01","0,46","0,00"
2018-08-02,"3,900","5,77","0,32","5,01","0,46","0,00"
2018-08-03,"3,930","5,77","0,32","5,01","0,46","0,00"
2018-08-06,"3,940","5,77","0,32","5,01","0,46","0,00"
2018-08-07,"3,980","5,77","0,32","5,01","0,46","0,00"
2018-08-08,"3,970","5,77","0,32","5,01","0,46","0,00"
2018-08-09,"4,000","5,77","0,32","5,01","0,46","0,00"
2018-08-10,"3,880","5,77","0,32","5,01","0,46","0,00"
2018-08-13,"3,860","5,77","0,32","5,01","0,46","0,00"
2018-08-14,"3,820","5,77","0,32","5,01","0,46","0,00"
2018-08-15,"3,750","5,77","0,32","5,01","0,46","0,00"
2018-08-16,"3,800","5,77","0,32","5,01","0,46","0,00"
2018-08-17,"3,780","5,77","0,32","5,01","0,46","0,00"
2018-08-20,"3,840","5,77","0,32","5,01","0,46","0,00"
2018-08-21,"3,870","5,77","0,32","5,01","0,46","0,00"
2018-08-22,"3,890","5,77","0,32","5,01","0,46","0,00"
2018-08-23,"3,890","5,77","0,32","5,01","0,46","0,00"
2018-08-24,"3,900","5,77","0,32","5,01","0,46","0,00"
2018-08-27,"3,970","5,77","0,32","5,01","0,46","0,00"
2018-08-28,"3,920","5,77","0,32","5,01","0,46","0,00"
2018-08-29,"3,950","5,77","0,32","5,01","0,46","0,00"
2018-08-30,"3,910","5,77","0,32","5,01","0,46","0,00"
2018-08-31,"3,860","5,77","0,32","5,01","0,46","0,00"
2018-09-03,"3,880","5,77","0,32","5,01","0,46","0,00"
2018-09-04,"4,050","5,77","0,32","5,01","0,46","0,00"
2018-09-05,"4,070","5,77","0,32","5,01","0,46","0,00"
2018-09-06,"3,990","5,77","0,32","5,01","0,46","0,00"
2018-09-07,"3,970","5,77","0,32","5,01","0,46","0,00"
2018-09-10,"4,010","5,77","0,32","5,01","0,46","0,00"
2018-09-11,"4,020","5,77","0,32","5,01","0,46","0,00"
2018-09-12,"3,970","5,77","0,32","5,01","0,46","0,00"
2018-09-13,"4,030","5,77","0,32","5,01","0,46","0,00"
2018-09-14,"4,080","5,77","0,32","5,01","0,46","0,00"
2018-09-17,"4,160","5,77","0,32","5,01","0,46","0,00"
2018-09-18,"4,180","5,77","0,32","5,01","0,46","0,00"
2018-09-19,"4,190","5,77","0,32","5,01","0,46","0,00"
2018-09-20,"4,170","5,77","0,32","5,01","0,46","0,00"
2018-09-21,"4,020","5,77","0,32","5,01","0,46","0,00"
2018-09-24,"4,000","5,77","0,32","5,01","0,46","0,00"
2018-09-25,"4,040","5,77","0,32","5,01","0,46","0,00"
2018-09-26,"4,000","5,77","0,32","5,01","0,46","0,00"
2018-09-27,"3,980","5,77","0,32","5,01","0,46","0,00"
2018-09-28,"3,940","5,77","0,32","5,01","0,46","0,00"
2018-10-01,"3,870","5,77","0,32","5,01","0,46","0,00"
2018-10-02,"3,840","5,77","0,32","5,01","0,46","0,00"
2018-10-03,"3,850","5,77","0,32","5,01","0,46","0,00"
2018-10-04,"3,920","5,77","0,32","5,01","0,46","0,00"
2018-10-05,"3,870","5,77","0,32","5,01","0,46","0,00"
2018-10-08,"3,840","5,77","0,32","5,01","0,46","0,00"
2018-10-09,"3,920","5,77","0,32","5,01","0,46","0,00"
2018-10-10,"3,900","5,77","0,32","5,01","0,46","0,00"
2018-10-11,"3,860","5,77","0,32","5,01","0,46","0,00"
2018-10-12,"3,840","5,77","0,32","5,01","0,46","0,00"
2018-10-15,"3,830","5,77","0,32","5,01","0,46","0,00"
2018-10-16,"3,860","5,77","0,32","5,01","0,46","0,00"
2018-10-17,"3,810","5,77","0,32","5,01","0,46","0,00"
2018-10-18,"3,640","5,77","0,32","5,01","0,46","0,00"
2018-10-19,"3,670","5,77","0,32","5,01","0,46","0,00"
2018-10-22,"3,530","5,77","0,32","5,01","0,46","0,00"
2018-10-23,"3,460","5,77","0,32","5,01","0,46","0,00"
2018-10-24,"3,380","5,77","0,32","5,01","0,46","0,00"
2018-10-25,"3,460","5,77","0,32","5,01","0,46","0,00"
2018-10-26,"3,500","5,77","0,32","5,01","0,46","0,00"
2018-10-29,"3,510","5,77","0,32","5,01","0,46","0,00"
2018-10-30,"3,550","5,77","0,32","5,01","0,46","0,00"
2018-10-31,"3,580","5,77","0,32","5,01","0,46","0,00"
2018-11-01,"3,510","5,77","0,32","5,01","0,46","0,00"
2018-11-02,"3,560","5,77","0,32","5,01","0,46","0,00"
2018-11-05,"3,590","5,77","0,32","5,01","0,46","0,00"
2018-11-06,"3,560","5,77","0,32","5,01","0,46","0,00"
2018-11-07,"3,720","5,77","0,32","5,01","0,46","0,00"
2018-11-08,"3,690","5,77","0,32","5,01","0,46","0,00"
2018-11-09,"3,670","5,77","0,32","5,01","0,46","0,00"
2018-11-12,"3,670","5,77","0,32","5,01","0,46","0,00"
2018-11-13,"3,710","5,77","0,32","5,01","0,46","0,00"
2018-11-14,"3,730","5,77","0,32","5,01","0,46","0,00"
2018-11-15,"3,730","5,77","0,32","5,01","0,46","0,00"
2018-11-16,"3,730","5,77","0,32","5,01","0,46","0,00"
2018-11-19,"3,710","5,77","0,32","5,01","0,46","0,00"
2018-11-20,"3,660","5,77","0,32","5,01","0,46","0,00"
2018-11-21,"3,680","5,77","0,32","5,01","0,46","0,00"
2018-11-22,"3,650","5,77","0,32","5,01","0,46","0,00"
2018-11-23,"3,650","5,77","0,32","5,01","0,46","0,00"
2018-11-26,"3,710","5,77","0,32","5,01","0,46","0,00"
2018-11-27,"3,650","5,77","0,32","5,01","0,46","0,00"
2018-11-28,"3,570","5,77","0,32","5,01","0,46","0,00"
2018-11-29,"3,620","5,77","0,32","5,01","0,46","0,00"
2018-11-30,"3,630","5,77","0,32","5,01","0,46","0,00"
2018-12-03,"3,630","5,77","0,32","5,01","0,46","0,00"
2018-12-04,"3,520","5,77","0,32","5,01","0,46","0,00"
2018-12-05,"3,470","5,77","0,32","5,01","0,46","0,00"
2018-12-06,"3,320","5,77","0,32","5,01","0,46","0,00"
2018-12-07,"3,360","5,77","0,32","5,01","0,46","0,00"
2018-12-10,"3,300","5,77","0,32","5,01","0,46","0,00"
2018-12-11,"3,310","5,77","0,32","5,01","0,46","0,00"
2018-12-12,"3,380","5,77","0,32","5,01","0,46","0,00"
2018-12-13,"3,400","5,77","0,32","5,01","0,46","0,00"
2018-12-14,"3,390","5,77","0,32","5,01","0,46","0,00"
2018-12-17,"3,360","5,77","0,32","5,01","0,46","0,00"
2018-12-18,"3,320","5,77","0,32","5,01","0,46","0,00"
2018-12-19,"3,350","5,77","0,32","5,01","0,46","0,00"
2018-12-20,"3,270","5,77","0,32","5,01","0,46","0,00"
2018-12-21,"3,170","5,77","0,32","5,01","0,46","0,00"
2018-12-24,"3,090","5,77","0,32","5,01","0,46","0,00"
2018-12-27,"3,060","5,77","0,32","5,01","0,46","0,00"
2018-12-28,"3,130","5,77","0,32","5,01","0,46","0,00"
2018-12-31,"3,160","5,77","0,32","5,01","0,46","0,00"
2019-01-02,"3,130","7,10","0,26","3,61","0,44","0,00"
2019-01-03,"3,130","7,10","0,26","3,61","0,44","0,00"
2019-01-04,"3,250","7,10","0,26","3,61","0,44","0,00"
2019-01-07,"3,270","7,10","0,26","3,61","0,44","0,00"
2019-01-08,"3,270","7,10","0,26","3,61","0,44","0,00"
2019-01-09,"3,250","7,10","0,26","3,61","0,44","0,00"
2019-01-10,"3,220","7,10","0,26","3,61","0,44","0,00"
2019-01-11,"3,250","7,10","0,26","3,61","0,44","0,00"
2019-01-14,"3,260","7,10","0,26","3,61","0,44","0,00"
2019-01-15,"3,310","7,10","0,26","3,61","0,44","0,00"
2019-01-16,"3,360","7,10","0,26","3,61","0,44","0,00"
2019-01-17,"3,310","7,10","0,26","3,61","0,44","0,00"
2019-01-18,"3,310","7,10","0,26","3,61","0,44","0,00"
2019-01-21,"3,290","7,10","0,26","3,61","0,44","0,00"
2019-01-22,"3,250","7,10","0,26","3,61","0,44","0,00"
2019-01-23,"3,370","7,10","0,26","3,61","0,44","0,00"
2019-01-24,"3,310","7,10","0,26","3,61","0,44","0,00"
2019-01-25,"3,400","7,10","0,26","3,61","0,44","0,00"
2019-01-28,"3,330","7,10","0,26","3,61","0,44","0,00"
2019-01-29,"3,310","7,10","0,26","3,61","0,44","0,00"
2019-01-30,"3,360","7,10","0,26","3,61","0,44","0,00"
2019-01-31,"3,300","7,10","0,26","3,61","0,44","0,00"
2019-02-01,"3,060","7,10","0,26","3,61","0,44","0,00"
2019-02-04,"2,920","7,10","0,26","3,61","0,44","0,00"
2019-02-05,"2,940","7,10","0,26","3,61","0,44","0,00"
2019-02-06,"2,940","7,10","0,26","3,61","0,44","0,00"
2019-02-07,"2,890","7,10","0,26","3,61","0,44","0,00"
2019-02-08,"2,890","7,10","0,26","3,61","0,44","0,00"
2019-02-11,"2,960","7,10","0,26","3,61","0,44","0,00"
2019-02-12,"2,960","7,10","0,26","3,61","0,44","0,00"
2019-02-13,"2,960","7,10","0,26","3,61","0,44","0,00"
2019-02-14,"2,920","7,10","0,26","3,61","0,44","0,00"
2019-02-15,"3,010","7,10","0,26","3,61","0,44","0,00"
2019-02-18,"3,060","7,10","0,26","3,61","0,44","0,00"
2019-02-19,"3,050","7,10","0,26","3,61","0,44","0,00"
2019-02-20,"3,030","7,10","0,26","3,61","0,44","0,00"
2019-02-21,"3,010","7,10","0,26","3,61","0,44","0,00"
2019-02-22,"3,010","7,10","0,26","3,61","0,44","0,00"
2019-02-25,"3,030","7,10","0,26","3,61","0,44","0,00"
2019-02-26,"3,040","7,10","0,26","3,61","0,44","0,00"
2019-02-27,"3,110","7,10","0,26","3,61","0,44","0,00"
2019-02-28,"3,140","7,10","0,26","3,61","0,44","0,00"
2019-03-01,"3,100","7,10","0,26","3,61","0,44","0,00"
2019-03-04,"3,110","7,10","0,26","3,61","0,44","0,00"
2019-03-05,"3,110","7,10","0,26","3,61","0,44","0,00"
2019-03-06,"3,110","7,10","0,26","3,61","0,44","0,00"
2019-03-07,"2,990","7,10","0,26","3,61","0,44","0,00"
2019-03-08,"2,910","7,10","0,26","3,61","0,44","0,00"
2019-03-11,"2,930","7,10","0,26","3,61","0,44","0,00"
2019-03-12,"2,930","7,10","0,26","3,61","0,44","0,00"
2019-03-13,"2,960","7,10","0,26","3,61","0,44","0,00"
2019-03-14,"2,960","7,10","0,26","3,61","0,44","0,00"
2019-03-15,"2,940","7,10","0,26","3,61","0,44","0,00"
2019-03-18,"3,030","7,10","0,26","3,61","0,44","0,00"
2019-03-19,"3,030","7,10","0,26","3,61","0,44","0,00"
2019-03-20,"2,920","7,10","0,26","3,61","0,44","0,00"
2019-03-21,"2,870","7,10","0,26","3,61","0,44","0,00"
2019-03-22,"2,800","7,10","0,26","3,61","0,44","0,00"
2019-03-25,"2,780","7,10","0,26","3,61","0,44","0,00"
2019-03-26,"2,750","7,10","0,26","3,61","0,44","0,00"
2019-03-27,"2,790","7,10","0,26","3,61","0,44","0,00"
2019-03-28,"2,770","7,10","0,26","3,61","0,44","0,00"
2019-03-29,"2,780","7,10","0,26","3,61","0,44","0,00"
2019-04-01,"2,910","7,10","0,26","3,61","0,44","0,00"
2019-04-02,"2,860","7,10","0,26","3,61","0,44","0,00"
2019-04-03,"2,940","7,10","0,26","3,61","0,44","0,00"
2019-04-04,"2,970","7,10","0,26","3,61","0,44","0,00"
2019-04-05,"2,970","7,10","0,26","3,61","0,44","0,00"
2019-04-08,"2,960","7,10","0,26","3,61","0,44","0,00"
2019-04-09,"2,940","7,10","0,26","3,61","0,44","0,00"
2019-04-10,"2,870","7,10","0,26","3,61","0,44","0,00"
2019-04-11,"2,840","7,10","0,26","3,61","0,44","0,00"
2019-04-12,"2,890","7,10","0,26","3,61","0,44","0,00"
2019-04-15,"2,900","7,10","0,26","3,61","0,44","0,00"
2019-04-16,"2,940","7,10","0,26","3,61","0,44","0,00"
2019-04-17,"3,000","7,10","0,26","3,61","0,44","0,00"
2019-04-18,"2,960","7,10","0,26","3,61","0,44","0,00"
2019-04-23,"2,870","7,10","0,26","3,61","0,44","0,00"
2019-04-24,"2,820","7,10","0,26","3,61","0,44","0,00"
2019-04-25,"2,810","7,10","0,26","3,61","0,44","0,00"
2019-04-26,"2,840","7,10","0,26","3,61","0,44","0,00"
2019-04-29,"2,920","7,10","0,26","3,61","0,44","0,00"
2019-04-30,"2,840","7,10","0,26","3,61","0,44","0,00"
2019-05-02,"2,870","7,10","0,26","3,61","0,44","0,00"
2019-05-03,"2,880","7,10","0,26","3,61","0,44","0,00"
2019-05-06,"2,840","7,10","0,26","3,61","0,44","0,00"
2019-05-07,"2,790","7,10","0,26","3,61","0,44","0,00"
2019-05-08,"2,830","7,10","0,26","3,61","0,44","0,00"
2019-05-09,"2,760","7,10","0,26","3,61","0,44","0,00"
2019-05-10,"2,750","7,10","0,26","3,61","0,44","0,00"
2019-05-13,"2,730","7,10","0,26","3,61","0,44","0,00"
2019-05-14,"2,720","7,10","0,26","3,61","0,44","0,00"
2019-05-15,"2,720","7,10","0,26","3,61","0,44","0,00"
2019-05-16,"2,810","7,10","0,26","3,61","0,44","0,00"
2019-05-17,"2,790","7,10","0,26","3,61","0,44","0,00"
2019-05-20,"2,770","7,10","0,26","3,61","0,44","0,00"
2019-05-21,"2,810","7,10","0,26","3,61","0,44","0,00"
2019-05-22,"2,780","7,10","0,26","3,61","0,44","0,00"
2019-05-23,"2,770","7,10","0,26","3,61","0,44","0,00"
2019-05-24,"2,760","7,10","0,26","3,61","0,44","0,00"
2019-05-27,"2,780","7,10","0,26","3,61","0,44","0,00"
2019-05-28,"2,830","7,10","0,26","3,61","0,44","0,00"
2019-05-29,"2,790","7,10","0,26","3,61","0,44","0,00"
2019-05-30,"2,830","7,10","0,26","3,61","0,44","0,00"
2019-05-31,"2,760","7,10","0,26","3,61","0,44","0,00"
2019-06-03,"2,710","7,10","0,26","3,61","0,44","0,00"
2019-06-04,"2,810","7,10","0,26","3,61","0,44","0,00"
2019-06-05,"2,710","7,10","0,26","3,61","0,44","0,00"
2019-06-06,"2,660","7,10","0,26","3,61","0,44","0,00"
2019-06-07,"2,620","7,10","0,26","3,61","0,44","0,00"
2019-06-10,"2,680","7,10","0,26","3,61","0,44","0,00"
2019-06-11,"2,630","7,10","0,26","3,61","0,44","0,00"
2019-06-12,"2,590","7,10","0,26","3,61","0,44","0,00"
2019-06-13,"2,590","7,10","0,26","3,61","0,44","0,00"
2019-06-14,"2,580","7,10","0,26","3,61","0,44","0,00"
2019-06-17,"2,570","7,10","0,26","3,61","0,44","0,00"
2019-06-18,"2,530","7,10","0,26","3,61","0,44","0,00"
2019-06-19,"2,530","7,10","0,26","3,61","0,44","0,00"
2019-06-20,"2,480","7,10","0,26","3,61","0,44","0,00"
2019-06-21,"2,460","7,10","0,26","3,61","0,44","0,00"
2019-06-24,"2,440","7,10","0,26","3,61","0,44","0,00"
2019-06-25,"2,440","7,10","0,26","3,61","0,44","0,00"
2019-06-26,"2,460","7,10","0,26","3,61","0,44","0,00"
2019-06-27,"2,490","7,10","0,26","3,61","0,44","0,00"
2019-06-28,"2,520","7,10","0,26","3,61","0,44","0,00"
2019-07-01,"2,540","7,10","0,26","3,61","0,44","0,00"
2019-07-02,"2,490","7,10","0,26","3,61","0,44","0,00"
2019-07-03,"2,550","7,10","0,26","3,61","0,44","0,00"
2019-07-04,"2,630","7,10","0,26","3,61","0,44","0,00"
2019-07-05,"2,620","7,10","0,26","3,61","0,44","0,00"
2019-07-08,"2,550","7,10","0,26","3,61","0,44","0,00"
2019-07-09,"2,540","7,10","0,26","3,61","0,44","0,00"
2019-07-10,"2,560","7,10","0,26","3,61","0,44","0,00"
2019-07-11,"2,550","7,10","0,26","3,61","0,44","0,00"
2019-07-12,"2,560","7,10","0,26","3,61","0,44","0,00"
2019-07-15,"2,560","7,10","0,26","3,61","0,44","0,00"
2019-07-16,"2,600","7,10","0,26","3,61","0,44","0,00"
2019-07-17,"2,510","7,10","0,26","3,61","0,44","0,00"
2019-07-18,"2,510","7,10","0,26","3,61","0,44","0,00"
2019-07-19,"2,410","7,10","0,26","3,61","0,44","0,00"
2019-07-22,"2,400","7,10","0,26","3,61","0,44","0,00"
2019-07-23,"2,450","7,10","0,26","3,61","0,44","0,00"
2019-07-24,"2,440","7,10","0,26","3,61","0,44","0,00"
2019-07-25,"2,430","7,10","0,26","3,61","0,44","0,00"
2019-07-26,"2,270","7,10","0,26","3,61","0,44","0,00"
2019-07-29,"2,300","7,10","0,26","3,61","0,44","0,00"
2019-07-30,"2,240","7,10","0,26","3,61","0,44","0,00"
2019-07-31,"2,230","7,10","0,26","3,61","0,44","0,00"
2019-08-01,"2,260","7,10","0,26","3,61","0,44","0,00"
2019-08-02,"2,220","7,10","0,26","3,61","0,44","0,00"
2019-08-05,"2,230","7,10","0,26","3,61","0,44","0,00"
2019-08-06,"2,190","7,10","0,26","3,61","0,44","0,00"
2019-08-07,"2,200","7,10","0,26","3,61","0,44","0,00"
2019-08-08,"2,250","7,10","0,26","3,61","0,44","0,00"
2019-08-09,"2,190","7,10","0,26","3,61","0,44","0,00"
2019-08-12,"2,100","7,10","0,26","3,61","0,44","0,00"
2019-08-13,"2,080","7,10","0,26","3,61","0,44","0,00"
2019-08-14,"2,010","7,10","0,26","3,61","0,44","0,00"
2019-08-15,"2,010","7,10","0,26","3,61","0,44","0,00"
2019-08-16,"2,100","7,10","0,26","3,61","0,44","0,00"
2019-08-19,"2,070","7,10","0,26","3,61","0,44","0,00"
2019-08-20,"2,020","7,10","0,26","3,61","0,44","0,00"
2019-08-21,"2,000","7,10","0,26","3,61","0,44","0,00"
2019-08-22,"2,060","7,10","0,26","3,61","0,44","0,00"
2019-08-23,"2,030","7,10","0,26","3,61","0,44","0,00"
2019-08-26,"2,040","7,10","0,26","3,61","0,44","0,00"
2019-08-27,"2,050","7,10","0,26","3,61","0,44","0,00"
2019-08-28,"2,050","7,10","0,26","3,61","0,44","0,00"
2019-08-29,"2,080","7,10","0,26","3,61","0,44","0,00"
2019-08-30,"2,060","7,10","0,26","3,61","0,44","0,00"
2019-09-02,"2,020","7,10","0,26","3,61","0,44","0,00"
2019-09-03,"2,020","7,10","0,26","3,61","0,44","0,00"
2019-09-04,"2,050","7,10","0,26","3,61","0,44","0,00"
2019-09-05,"2,160","7,10","0,26","3,61","0,44","0,00"
2019-09-06,"2,140","7,10","0,26","3,61","0,44","0,00"
2019-09-09,"2,210","7,10","0,26","3,61","0,44","0,00"
2019-09-10,"2,270","7,10","0,26","3,61","0,44","0,00"
2019-09-11,"2,260","7,10","0,26","3,61","0,44","0,00"
2019-09-12,"2,240","7,10","0,26","3,61","0,44","0,00"
2019-09-13,"2,400","7,10","0,26","3,61","0,44","0,00"
2019-09-16,"2,380","7,10","0,26","3,61","0,44","0,00"
2019-09-17,"2,290","7,10","0,26","3,61","0,44","0,00"
2019-09-18,"2,300","7,10","0,26","3,61","0,44","0,00"
2019-09-19,"2,390","7,10","0,26","3,61","0,44","0,00"
2019-09-20,"2,400","7,10","0,26","3,61","0,44","0,00"
2019-09-23,"2,350","7,10","0,26","3,61","0,44","0,00"
2019-09-24,"2,350","7,10","0,26","3,61","0,44","0,00"
2019-09-25,"2,370","7,10","0,26","3,61","0,44","0,00"
2019-09-26,"2,370","7,10","0,26","3,61","0,44","0,00"
2019-09-27,"2,400","7,10","0,26","3,61","0,44","0,00"
2019-09-30,"2,410","7,10","0,26","3,61","0,44","0,00"
2019-10-01,"2,370","7,10","0,26","3,61","0,44","0,00"
2019-10-02,"2,300","7,10","0,26","3,61","0,44","0,00"
2019-10-03,"2,300","7,10","0,26","3,61","0,44","0,00"
2019-10-04,"2,290","7,10","0,26","3,61","0,44","0,00"
2019-10-07,"2,330","7,10","0,26","3,61","0,44","0,00"
2019-10-08,"2,290","7,10","0,26","3,61","0,44","0,00"
2019-10-09,"2,300","7,10","0,26","3,61","0,44","0,00"
2019-10-10,"2,400","7,10","0,26","3,61","0,44","0,00"
2019-10-11,"2,530","7,10","0,26","3,61","0,44","0,00"
2019-10-14,"2,520","7,10","0,26","3,61","0,44","0,00"
2019-10-15,"2,580","7,10","0,26","3,61","0,44","0,00"
2019-10-16,"2,620","7,10","0,26","3,61","0,44","0,00"
2019-10-17,"2,580","7,10","0,26","3,61","0,44","0,00"
2019-10-18,"2,560","7,10","0,26","3,61","0,44","0,00"
2019-10-21,"2,650","7,10","0,26","3,61","0,44","0,00"
2019-10-22,"2,560","7,10","0,26","3,61","0,44","0,00"
2019-10-23,"2,590","7,10","0,26","3,61","0,44","0,00"
2019-10-24,"2,540","7,10","0,26","3,61","0,44","0,00"
2019-10-25,"2,550","7,10","0,26","3,61","0,44","0,00"
2019-10-28,"2,540","7,10","0,26","3,61","0,44","0,00"
2019-10-29,"2,530","7,10","0,26","3,61","0,44","0,00"
2019-10-30,"2,500","7,10","0,26","3,61","0,44","0,00"
2019-10-31,"2,560","7,10","0,26","3,61","0,44","0,00"
2019-11-01,"2,650","7,10","0,26","3,61","0,44","0,00"
2019-11-04,"2,690","7,10","0,26","3,61","0,44","0,00"
2019-11-05,"2,770","7,10","0,26","3,61","0,44","0,00"
2019-11-06,"2,730","7,10","0,26","3,61","0,44","0,00"
2019-11-07,"2,800","7,10","0,26","3,61","0,44","0,00"
2019-11-08,"2,790","7,10","0,26","3,61","0,44","0,00"
2019-11-11,"2,760","7,10","0,26","3,61","0,44","0,00"
2019-11-12,"2,650","7,10","0,26","3,61","0,44","0,00"
2019-11-13,"2,590","7,10","0,26","3,61","0,44","0,00"
2019-11-14,"2,590","7,10","0,26","3,61","0,44","0,00"
2019-11-15,"2,630","7,10","0,26","3,61","0,44","0,00"
2019-11-18,"2,640","7,10","0,26","3,61","0,44","0,00"
2019-11-19,"2,660","7,10","0,26","3,61","0,44","0,00"
2019-11-20,"2,650","7,10","0,26","3,61","0,44","0,00"
2019-11-21,"2,670","7,10","0,26","3,61","0,44","0,00"
2019-11-22,"2,690","7,10","0,26","3,61","0,44","0,00"
2019-11-25,"2,680","7,10","0,26","3,61","0,44","0,00"
2019-11-26,"2,670","7,10","0,26","3,61","0,44","0,00"
2019-11-27,"2,720","7,10","0,26","3,61","0,44","0,00"
2019-11-28,"2,680","7,10","0,26","3,61","0,44","0,00"
2019-11-29,"2,680","7,10","0,26","3,61","0,44","0,00"
2019-12-02,"2,660","7,10","0,26","3,61","0,44","0,00"
2019-12-03,"2,650","7,10","0,26","3,61","0,44","0,00"
2019-12-04,"2,730","7,10","0,26","3,61","0,44","0,00"
2019-12-05,"2,720","7,10","0,26","3,61","0,44","0,00"
2019-12-06,"2,750","7,10","0,26","3,61","0,44","0,00"
2019-12-09,"2,720","7,10","0,26","3,61","0,44","0,00"
2019-12-10,"2,670","7,10","0,26","3,61","0,44","0,00"
2019-12-11,"2,650","7,10","0,26","3,61","0,44","0,00"
2019-12-12,"2,770","7,10","0,26","3,61","0,44","0,00"
2019-12-13,"2,750","7,10","0,26","3,61","0,44","0,00"
2019-12-16,"2,790","7,10","0,26","3,61","0,44","0,00"
2019-12-17,"2,770","7,10","0,26","3,61","0,44","0,00"
2019-12-18,"2,820","7,10","0,26","3,61","0,44","0,00"
2019-12-19,"2,860","7,10","0,26","3,61","0,44","0,00"
2019-12-20,"2,870","7,10","0,26","3,61","0,44","0,00"
2019-12-23,"2,830","7,10","0,26","3,61","0,44","0,00"
2019-12-24,"2,830","7,10","0,26","3,61","0,44","0,00"
2019-12-27,"2,820","7,10","0,26","3,61","0,44","0,00"
2019-12-30,"2,800","7,10","0,26","3,61","0,44","0,00"
2019-12-31,"2,800","7,10","0,26","3,61","0,44","0,00"
2020-01-02,"2,900","14,92","0,12","3,73","0,44","0,00"
2020-01-03,"2,870","14,92","0,12","3,73","0,44","0,00"
2020-01-06,"2,860","14,92","0,12","3,73","0,44","0,00"
2020-01-07,"2,880","14,92","0,12","3,73","0,44","0,00"
2020-01-08,"2,890","14,92","0,12","3,73","0,44","0,00"
2020-01-09,"2,850","14,92","0,12","3,73","0,44","0,00"
2020-01-10,"2,780","14,92","0,12","3,73","0,44","0,00"
2020-01-13,"2,780","14,92","0,12","3,73","0,44","0,00"
2020-01-14,"2,740","14,92","0,12","3,73","0,44","0,00"
2020-01-15,"2,710","14,92","0,12","3,73","0,44","0,00"
2020-01-16,"2,740","14,92","0,12","3,73","0,44","0,00"
2020-01-17,"2,770","14,92","0,12","3,73","0,44","0,00"
2020-01-20,"2,800","14,92","0,12","3,73","0,44","0,00"
2020-01-21,"2,710","14,92","0,12","3,73","0,44","0,00"
2020-01-22,"2,700","14,92","0,12","3,73","0,44","0,00"
2020-01-23,"2,670","14,92","0,12","3,73","0,44","0,00"
2020-01-24,"2,650","14,92","0,12","3,73","0,44","0,00"
2020-01-27,"2,610","14,92","0,12","3,73","0,44","0,00"
2020-01-28,"2,620","14,92","0,12","3,73","0,44","0,00"
2020-01-29,"2,610","14,92","0,12","3,73","0,44","0,00"
2020-01-30,"2,640","14,92","0,12","3,73","0,44","0,00"
2020-01-31,"2,640","14,92","0,12","3,73","0,44","0,00"
2020-02-03,"2,660","14,92","0,12","3,73","0,44","0,00"
2020-02-04,"2,670","14,92","0,12","3,73","0,44","0,00"
2020-02-05,"2,800","14,92","0,12","3,73","0,44","0,00"
2020-02-06,"2,880","14,92","0,12","3,73","0,44","0,00"
2020-02-07,"2,910","14,92","0,12","3,73","0,44","0,00"
