fecha,SAN_ultimo,SAN_per,SAN_bpa,SAN_rentabilidad_por_dividendo,SAN_precio_valor_contable,SAN_ebitda
2019-03-06,"4,314","4,54","0,47","6,15","0,35","0,00"
2019-03-07,"4,163","4,54","0,47","6,15","0,35","0,00"
2019-03-08,"4,079","4,54","0,47","6,15","0,35","0,00"
2019-03-11,"4,138","4,54","0,47","6,15","0,35","0,00"
2019-03-12,"4,142","4,54","0,47","6,15","0,35","0,00"
2019-03-13,"4,265","4,54","0,47","6,15","0,35","0,00"
2019-03-14,"4,295","4,54","0,47","6,15","0,35","0,00"
2019-03-15,"4,381","4,54","0,47","6,15","0,35","0,00"
2019-03-18,"4,428","4,54","0,47","6,15","0,35","0,00"
2019-03-19,"4,486","4,54","0,47","6,15","0,35","0,00"
2019-03-20,"4,423","4,54","0,47","6,15","0,35","0,00"
2019-03-21,"4,311","4,54","0,47","6,15","0,35","0,00"
2019-03-22,"4,146","4,54","0,47","6,15","0,35","0,00"
2019-03-25,"4,146","4,54","0,47","6,15","0,35","0,00"
2019-03-26,"4,088","4,54","0,47","6,15","0,35","0,00"
2019-03-27,"4,152","4,54","0,47","6,15","0,35","0,00"
2019-03-28,"4,103","4,54","0,47","6,15","0,35","0,00"
2019-03-29,"4,144","4,54","0,47","6,15","0,35","0,00"
2019-04-01,"4,272","4,54","0,47","6,15","0,35","0,00"
2019-04-02,"4,278","4,54","0,47","6,15","0,35","0,00"
2019-04-03,"4,364","4,54","0,47","6,15","0,35","0,00"
2019-04-04,"4,407","4,54","0,47","6,15","0,35","0,00"
2019-04-05,"4,402","4,54","0,47","6,15","0,35","0,00"
2019-04-08,"4,391","4,54","0,47","6,15","0,35","0,00"
2019-04-09,"4,378","4,54","0,47","6,15","0,35","0,00"
2019-04-10,"4,371","4,54","0,47","6,15","0,35","0,00"
2019-04-11,"4,477","4,54","0,47","6,15","0,35","0,00"
2019-04-12,"4,559","4,54","0,47","6,15","0,35","0,00"
2019-04-15,"4,560","4,54","0,47","6,15","0,35","0,00"
2019-04-16,"4,572","4,54","0,47","6,15","0,35","0,00"
2019-04-17,"4,619","4,54","0,47","6,15","0,35","0,00"
2019-04-18,"4,609","4,54","0,47","6,15","0,35","0,00"
2019-04-23,"4,548","4,54","0,47","6,15","0,35","0,00"
2019-04-24,"4,476","4,54","0,47","6,15","0,35","0,00"
2019-04-25,"4,484","4,54","0,47","6,15","0,35","0,00"
2019-04-26,"4,488","4,54","0,47","6,15","0,35","0,00"
2019-04-29,"4,519","4,54","0,47","6,15","0,35","0,00"
2019-04-30,"4,511","4,54","0,47","6,15","0,35","0,00"
2019-05-02,"4,434","4,54","0,47","6,15","0,35","0,00"
2019-05-03,"4,409","4,54","0,47","6,15","0,35","0,00"
2019-05-06,"4,346","4,54","0,47","6,15","0,35","0,00"
2019-05-07,"4,250","4,54","0,47","6,15","0,35","0,00"
2019-05-08,"4,250","4,54","0,47","6,15","0,35","0,00"
2019-05-09,"4,147","4,54","0,47","6,15","0,35","0,00"
2019-05-10,"4,122","4,54","0,47","6,15","0,35","0,00"
2019-05-13,"4,064","4,54","0,47","6,15","0,35","0,00"
2019-05-14,"4,104","4,54","0,47","6,15","0,35","0,00"
2019-05-15,"4,107","4,54","0,47","6,15","0,35","0,00"
2019-05-16,"4,191","4,54","0,47","6,15","0,35","0,00"
2019-05-17,"4,159","4,54","0,47","6,15","0,35","0,00"
2019-05-20,"4,093","4,54","0,47","6,15","0,35","0,00"
2019-05-21,"4,098","4,54","0,47","6,15","0,35","0,00"
2019-05-22,"4,051","4,54","0,47","6,15","0,35","0,00"
2019-05-23,"4,006","4,54","0,47","6,15","0,35","0,00"
2019-05-24,"4,020","4,54","0,47","6,15","0,35","0,00"
2019-05-27,"4,036","4,54","0,47","6,15","0,35","0,00"
2019-05-28,"4,016","4,54","0,47","6,15","0,35","0,00"
2019-05-29,"4,000","4,54","0,47","6,15","0,35","0,00"
2019-05-30,"4,050","4,54","0,47","6,15","0,35","0,00"
2019-05-31,"3,952","4,54","0,47","6,15","0,35","0,00"
2019-06-03,"3,940","4,54","0,47","6,15","0,35","0,00"
2019-06-04,"4,042","4,54","0,47","6,15","0,35","0,00"
2019-06-05,"4,011","4,54","0,47","6,15","0,35","0,00"
2019-06-06,"3,970","4,54","0,47","6,15","0,35","0,00"
2019-06-07,"3,965","4,54","0,47","6,15","0,35","0,00"
2019-06-10,"4,037","4,54","0,47","6,15","0,35","0,00"
2019-06-11,"4,008","4,54","0,47","6,15","0,35","0,00"
2019-06-12,"3,973","4,54","0,47","6,15","0,35","0,00"
2019-06-13,"3,981","4,54","0,47","6,15","0,35","0,00"
2019-06-14,"3,954","4,54","0,47","6,15","0,35","0,00"
2019-06-17,"3,960","4,54","0,47","6,15","0,35","0,00"
2019-06-18,"4,013","4,54","0,47","6,15","0,35","0,00"
2019-06-19,"4,060","4,54","0,47","6,15","0,35","0,00"
2019-06-20,"4,014","4,54","0,47","6,15","0,35","0,00"
2019-06-21,"4,000","4,54","0,47","6,15","0,35","0,00"
2019-06-24,"3,983","4,54","0,47","6,15","0,35","0,00"
2019-06-25,"3,998","4,54","0,47","6,15","0,35","0,00"
2019-06-26,"4,051","4,54","0,47","6,15","0,35","0,00"
2019-06-27,"4,036","4,54","0,47","6,15","0,35","0,00"
2019-06-28,"4,080","4,54","0,47","6,15","0,35","0,00"
2019-07-01,"4,119","4,54","0,47","6,15","0,35","0,00"
2019-07-02,"4,108","4,54","0,47","6,15","0,35","0,00"
2019-07-03,"4,180","4,54","0,47","6,15","0,35","0,00"
2019-07-04,"4,218","4,54","0,47","6,15","0,35","0,00"
2019-07-05,"4,221","4,54","0,47","6,15","0,35","0,00"
2019-07-08,"4,184","4,54","0,47","6,15","0,35","0,00"
2019-07-09,"4,143","4,54","0,47","6,15","0,35","0,00"
2019-07-10,"4,170","4,54","0,47","6,15","0,35","0,00"
2019-07-11,"4,205","4,54","0,47","6,15","0,35","0,00"
2019-07-12,"4,188","4,54","0,47","6,15","0,35","0,00"
2019-07-15,"4,165","4,54","0,47","6,15","0,35","0,00"
2019-07-16,"4,221","4,54","0,47","6,15","0,35","0,00"
2019-07-17,"4,120","4,54","0,47","6,15","0,35","0,00"
2019-07-18,"4,045","4,54","0,47","6,15","0,35","0,00"
2019-07-19,"4,003","4,54","0,47","6,15","0,35","0,00"
2019-07-22,"3,989","4,54","0,47","6,15","0,35","0,00"
2019-07-23,"4,134","4,54","0,47","6,15","0,35","0,00"
2019-07-24,"4,137","4,54","0,47","6,15","0,35","0,00"
2019-07-25,"4,093","4,54","0,47","6,15","0,35","0,00"
2019-07-26,"4,061","4,54","0,47","6,15","0,35","0,00"
2019-07-29,"4,035","4,54","0,47","6,15","0,35","0,00"
2019-07-30,"3,885","4,54","0,47","6,15","0,35","0,00"
2019-07-31,"3,863","4,54","0,47","6,15","0,35","0,00"
2019-08-01,"3,876","4,54","0,47","6,15","0,35","0,00"
2019-08-02,"3,755","4,54","0,47","6,15","0,35","0,00"
2019-08-05,"3,697","4,54","0,47","6,15","0,35","0,00"
2019-08-06,"3,624","4,54","0,47","6,15","0,35","0,00"
2019-08-07,"3,613","4,54","0,47","6,15","0,35","0,00"
2019-08-08,"3,695","4,54","0,47","6,15","0,35","0,00"
2019-08-09,"3,615","4,54","0,47","6,15","0,35","0,00"
2019-08-12,"3,550","4,54","0,47","6,15","0,35","0,00"
2019-08-13,"3,591","4,54","0,47","6,15","0,35","0,00"
2019-08-14,"3,470","4,54","0,47","6,15","0,35","0,00"
2019-08-15,"3,474","4,54","0,47","6,15","0,35","0,00"
2019-08-16,"3,586","4,54","0,47","6,15","0,35","0,00"
2019-08-19,"3,549","4,54","0,47","6,15","0,35","0,00"
2019-08-20,"3,490","4,54","0,47","6,15","0,35","0,00"
2019-08-21,"3,485","4,54","0,47","6,15","0,35","0,00"
2019-08-22,"3,527","4,54","0,47","6,15","0,35","0,00"
2019-08-23,"3,467","4,54","0,47","6,15","0,35","0,00"
2019-08-26,"3,495","4,54","0,47","6,15","0,35","0,00"
2019-08-27,"3,466","4,54","0,47","6,15","0,35","0,00"
2019-08-28,"3,470","4,54","0,47","6,15","0,35","0,00"
2019-08-29,"3,458","4,54","0,47","6,15","0,35","0,00"
2019-08-30,"3,440","4,54","0,47","6,15","0,35","0,00"
2019-09-02,"3,434","4,54","0,47","6,15","0,35","0,00"
2019-09-03,"3,398","4,54","0,47","6,15","0,35","0,00"
2019-09-04,"3,407","4,54","0,47","6,15","0,35","0,00"
2019-09-05,"3,527","4,54","0,47","6,15","0,35","0,00"
2019-09-06,"3,531","4,54","0,47","6,15","0,35","0,00"
2019-09-09,"3,616","4,54","0,47","6,15","0,35","0,00"
2019-09-10,"3,720","4,54","0,47","6,15","0,35","0,00"
2019-09-11,"3,711","4,54","0,47","6,15","0,35","0,00"
2019-09-12,"3,728","4,54","0,47","6,15","0,35","0,00"
2019-09-13,"3,821","4,54","0,47","6,15","0,35","0,00"
2019-09-16,"3,766","4,54","0,47","6,15","0,35","0,00"
2019-09-17,"3,656","4,54","0,47","6,15","0,35","0,00"
2019-09-18,"3,620","4,54","0,47","6,15","0,35","0,00"
2019-09-19,"3,724","4,54","0,47","6,15","0,35","0,00"
2019-09-20,"3,760","4,54","0,47","6,15","0,35","0,00"
2019-09-23,"3,656","4,54","0,47","6,15","0,35","0,00"
2019-09-24,"3,629","4,54","0,47","6,15","0,35","0,00"
2019-09-25,"3,643","4,54","0,47","6,15","0,35","0,00"
2019-09-26,"3,638","4,54","0,47","6,15","0,35","0,00"
2019-09-27,"3,700","4,54","0,47","6,15","0,35","0,00"
2019-09-30,"3,736","4,54","0,47","6,15","0,35","0,00"
2019-10-01,"3,675","4,54","0,47","6,15","0,35","0,00"
2019-10-02,"3,517","4,54","0,47","6,15","0,35","0,00"
2019-10-03,"3,509","4,54","0,47","6,15","0,35","0,00"
2019-10-04,"3,527","4,54","0,47","6,15","0,35","0,00"
2019-10-07,"3,558","4,54","0,47","6,15","0,35","0,00"
2019-10-08,"3,521","4,54","0,47","6,15","0,35","0,00"
2019-10-09,"3,543","4,54","0,47","6,15","0,35","0,00"
2019-10-10,"3,636","4,54","0,47","6,15","0,35","0,00"
2019-10-11,"3,792","4,54","0,47","6,15","0,35","0,00"
2019-10-14,"3,755","4,54","0,47","6,15","0,35","0,00"
2019-10-15,"3,896","4,54","0,47","6,15","0,35","0,00"
2019-10-16,"3,921","4,54","0,47","6,15","0,35","0,00"
2019-10-17,"3,858","4,54","0,47","6,15","0,35","0,00"
2019-10-18,"3,870","4,54","0,47","6,15","0,35","0,00"
2019-10-21,"3,966","4,54","0,47","6,15","0,35","0,00"
2019-10-22,"3,965","4,54","0,47","6,15","0,35","0,00"
2019-10-23,"3,986","4,54","0,47","6,15","0,35","0,00"
2019-10-24,"3,950","4,54","0,47","6,15","0,35","0,00"
2019-10-25,"3,982","4,54","0,47","6,15","0,35","0,00"
2019-10-28,"3,979","4,54","0,47","6,15","0,35","0,00"
2019-10-29,"3,966","4,54","0,47","6,15","0,35","0,00"
2019-10-30,"3,709","4,54","0,47","6,15","0,35","0,00"
2019-10-31,"3,594","4,54","0,47","6,15","0,35","0,00"
2019-11-01,"3,610","4,54","0,47","6,15","0,35","0,00"
2019-11-04,"3,728","4,54","0,47","6,15","0,35","0,00"
2019-11-05,"3,783","4,54","0,47","6,15","0,35","0,00"
2019-11-06,"3,768","4,54","0,47","6,15","0,35","0,00"
2019-11-07,"3,846","4,54","0,47","6,15","0,35","0,00"
2019-11-08,"3,762","4,54","0,47","6,15","0,35","0,00"
2019-11-11,"3,740","4,54","0,47","6,15","0,35","0,00"
2019-11-12,"3,700","4,54","0,47","6,15","0,35","0,00"
2019-11-13,"3,571","4,54","0,47","6,15","0,35","0,00"
2019-11-14,"3,548","4,54","0,47","6,15","0,35","0,00"
2019-11-15,"3,574","4,54","0,47","6,15","0,35","0,00"
2019-11-18,"3,540","4,54","0,47","6,15","0,35","0,00"
2019-11-19,"3,553","4,54","0,47","6,15","0,35","0,00"
2019-11-20,"3,538","4,54","0,47","6,15","0,35","0,00"
2019-11-21,"3,568","4,54","0,47","6,15","0,35","0,00"
2019-11-22,"3,611","4,54","0,47","6,15","0,35","0,00"
2019-11-25,"3,635","4,54","0,47","6,15","0,35","0,00"
2019-11-26,"3,594","4,54","0,47","6,15","0,35","0,00"
2019-11-27,"3,603","4,54","0,47","6,15","0,35","0,00"
2019-11-28,"3,567","4,54","0,47","6,15","0,35","0,00"
2019-11-29,"3,537","4,54","0,47","6,15","0,35","0,00"
2019-12-02,"3,482","4,54","0,47","6,15","0,35","0,00"
2019-12-03,"3,451","4,54","0,47","6,15","0,35","0,00"
2019-12-04,"3,553","4,54","0,47","6,15","0,35","0,00"
2019-12-05,"3,537","4,54","0,47","6,15","0,35","0,00"
2019-12-06,"3,585","4,54","0,47","6,15","0,35","0,00"
2019-12-09,"3,589","4,54","0,47","6,15","0,35","0,00"
2019-12-10,"3,583","4,54","0,47","6,15","0,35","0,00"
2019-12-11,"3,562","4,54","0,47","6,15","0,35","0,00"
2019-12-12,"3,688","4,54","0,47","6,15","0,35","0,00"
2019-12-13,"3,711","4,54","0,47","6,15","0,35","0,00"
2019-12-16,"3,799","4,54","0,47","6,15","0,35","0,00"
2019-12-17,"3,765","4,54","0,47","6,15","0,35","0,00"
2019-12-18,"3,796","4,54","0,47","6,15","0,35","0,00"
2019-12-19,"3,796","4,54","0,47","6,15","0,35","0,00"
2019-12-20,"3,822","4,54","0,47","6,15","0,35","0,00"
2019-12-23,"3,765","4,54","0,47","6,15","0,35","0,00"
2019-12-24,"3,755","4,54","0,47","6,15","0,35","0,00"
2019-12-27,"3,756","4,54","0,47","6,15","0,35","0,00"
2019-12-30,"3,743","4,54","0,47","6,15","0,35","0,00"
2019-12-31,"3,730","4,54","0,47","6,15","0,35","0,00"
2020-01-02,"3,866","10,47","0,20","4,67","0,36","0,00"
2020-01-03,"3,806","10,47","0,20","4,67","0,36","0,00"
2020-01-06,"3,775","10,47","0,20","4,67","0,36","0,00"
2020-01-07,"3,756","10,47","0,20","4,67","0,36","0,00"
2020-01-08,"3,759","10,47","0,20","4,67","0,36","0,00"
2020-01-09,"3,768","10,47","0,20","4,67","0,36","0,00"
2020-01-10,"3,717","10,47","0,20","4,67","0,36","0,00"
2020-01-13,"3,692","10,47","0,20","4,67","0,36","0,00"
2020-01-14,"3,619","10,47","0,20","4,67","0,36","0,00"
2020-01-15,"3,583","10,47","0,20","4,67","0,36","0,00"
2020-01-16,"3,634","10,47","0,20","4,67","0,36","0,00"
2020-01-17,"3,678","10,47","0,20","4,67","0,36","0,00"
2020-01-20,"3,634","10,47","0,20","4,67","0,36","0,00"
2020-01-21,"3,618","10,47","0,20","4,67","0,36","0,00"
2020-01-22,"3,577","10,47","0,20","4,67","0,36","0,00"
2020-01-23,"3,572","10,47","0,20","4,67","0,36","0,00"
2020-01-24,"3,540","10,47","0,20","4,67","0,36","0,00"
2020-01-27,"3,476","10,47","0,20","4,67","0,36","0,00"
2020-01-28,"3,551","10,47","0,20","4,67","0,36","0,00"
2020-01-29,"3,708","10,47","0,20","4,67","0,36","0,00"
2020-01-30,"3,667","10,47","0,20","4,67","0,36","0,00"
2020-01-31,"3,554","10,47","0,20","4,67","0,36","0,00"
2020-02-03,"3,562","10,47","0,20","4,67","0,36","0,00"
2020-02-04,"3,691","10,47","0,20","4,67","0,36","0,00"
2020-02-05,"3,794","10,47","0,20","4,67","0,36","0,00"
2020-02-06,"3,830","10,47","0,20","4,67","0,36","0,00"
2020-02-07,"3,859","10,47","0,20","4,67","0,36","0,00"
2020-02-10,"3,837","10,47","0,20","4,67","0,36","0,00"
2020-02-11,"3,870","10,47","0,20","4,67","0,36","0,00"
2020-02-12,"3,955","10,47","0,20","4,67","0,36","0,00"
2020-02-13,"3,939","10,47","0,20","4,67","0,36","0,00"
2020-02-14,"3,924","10,47","0,20","4,67","0,36","0,00"
2020-02-17,"3,953","10,47","0,20","4,67","0,36","0,00"
2020-02-18,"3,896","10,47","0,20","4,67","0,36","0,00"
2020-02-19,"3,917","10,47","0,20","4,67","0,36","0,00"
2020-02-20,"3,849","10,47","0,20","4,67","0,36","0,00"
2020-02-21,"3,782","10,47","0,20","4,67","0,36","0,00"
2020-02-24,"3,620","10,47","0,20","4,67","0,36","0,00"
2020-02-25,"3,509","10,47","0,20","4,67","0,36","0,00"
2020-02-26,"3,546","10,47","0,20","4,67","0,36","0,00"
2020-02-27,"3,420","10,47","0,20","4,67","0,36","0,00"
2020-02-28,"3,327","10,47","0,20","4,67","0,36","0,00"
2020-03-02,"3,255","10,47","0,20","4,67","0,36","0,00"
2020-03-03,"3,236","10,47","0,20","4,67","0,36","0,00"
2020-03-04,"3,296","10,47","0,20","4,67","0,36","0,00"
2020-03-05,"3,127","10,47","0,20","4,67","0,36","0,00"
2020-03-06,"3,045","10,47","0,20","4,67","0,36","0,00"
2020-03-09,"2,680","10,47","0,20","4,67","0,36","0,00"
2020-03-10,"2,652","10,47","0,20","4,67","0,36","0,00"
2020-03-11,"2,740","10,47","0,20","4,67","0,36","0,00"
2020-03-12,"2,279","10,47","0,20","4,67","0,36","0,00"
2020-03-13,"2,257","10,47","0,20","4,67","0,36","0,00"
2020-03-16,"2,018","10,47","0,20","4,67","0,36","0,00"
2020-03-17,"2,175","10,47","0,20","4,67","0,36","0,00"
2020-03-18,"2,040","10,47","0,20","4,67","0,36","0,00"
2020-03-19,"2,043","10,47","0,20","4,67","0,36","0,00"
2020-03-20,"2,109","10,47","0,20","4,67","0,36","0,00"
2020-03-23,"2,115","10,47","0,20","4,67","0,36","0,00"
2020-03-24,"2,369","10,47","0,20","4,67","0,36","0,00"
2020-03-25,"2,473","10,47","0,20","4,67","0,36","0,00"
2020-03-26,"2,458","10,47","0,20","4,67","0,36","0,00"
2020-03-27,"2,313","10,47","0,20","4,67","0,36","0,00"
2020-03-30,"2,214","10,47","0,20","4,67","0,36","0,00"
2020-03-31,"2,218","10,47","0,20","4,67","0,36","0,00"
2020-04-01,"2,147","10,47","0,20","4,67","0,36","0,00"
2020-04-02,"2,151","5,14","0,45","7,67","0,38",0.0
2020-04-03,"2,097","5,14","0,45","7,87","0,38",0.0
2020-04-06,"2,234","4,88","0,43","7,39","0,35",0.0
2020-04-07,"2,248","4,88","0,43","7,34","0,35",0.0
2020-04-08,"2,214","4,88","0,43","7,45","0,35",0.0
2020-04-09,"2,165","6,1","0,36","7,62","0,36",0.0
2020-04-14,"2,121","6,1","0,36","7,78","0,36",0.0
2020-04-15,"2,001","6,1","0,36","8,25","0,36",0.0
2020-04-16,"1,969","6,1","0,36","8,38","0,36",0.0
2020-04-17,"1,959","6,1","0,36","8,42","0,36",0.0
2020-04-20,"1,951","10,47","0,20","4,67","0,36","0,00"
2020-04-21,"1,870","7,1","0,28","8,82","0,32",0.0
2020-04-22,"1,924","7,1","0,28","8,57","0,32",0.0
2020-04-23,"1,997","7,1","0,28","8,26","0,32",0.0
2020-04-24,"1,904","7,1","0,28","8,67","0,32",0.0
2020-04-27,"1,970","7,93","0,24","8,38","0,31",0.0
2020-04-28,"2,064","7,93","0,24","7,99","0,31",0.0
2020-04-29,"2,164","7,93","0,24","7,62","0,31",0.0
2020-04-30,"2,037","7,93","0,24","4,91","0,31",0.0
2020-05-04,"1,959","8,35","0,24","5,10","0,34",0.0
2020-05-05,"1,991","8,35","0,24","5,02","0,34",0.0
2020-05-06,"1,937","8,35","0,24","5,16","0,34",0.0
2020-05-07,"1,959","8,35","0,24","5,10","0,34",0.0
2020-05-08,"1,998","10,47","0,20","4,67","0,36","0,00"
2020-05-11,"1,942","10,47","0,20","4,67","0,36","0,00"
2020-05-12,"1,955","8,19","0,24","5,12","0,34",0.0
2020-05-13,"1,874","8,19","0,24","5,34","0,34",0.0
2020-05-14,"1,871","8,19","0,24","5,34","0,34",0.0
2020-05-15,"1,834","8,19","0,24","5,45","0,34",0.0
2020-05-18,"1,931","8,19","0,24","5,18","0,34",0.0
2020-05-19,"1,823","8,19","0,24","5,48","0,34",0.0
2020-05-20,"1,885","8,19","0,24","5,31","0,34",0.0
2020-05-21,"1,858","8,19","0,24","5,38","0,34",0.0
2020-05-22,"1,896","8,19","0,24","5,27","0,34",0.0
2020-05-25,"1,937","10,47","0,20","4,67","0,36","0,00"
2020-05-26,"2,050","9,13","0,21","4,88","0,32",0.0
2020-05-27,"2,150","9,13","0,21","4,65","0,32",0.0
2020-05-28,"2,132","9,13","0,21","4,69","0,32",0.0
2020-05-29,"2,037","9,13","0,21","4,91","0,32",0.0
2020-06-02,"2,164","9,53","0,21","4,62","0,34",0.0
2020-06-03,"2,233","9,53","0,21","4,48","0,34",0.0
2020-06-04,"2,270","9,53","0,21","4,41","0,34",0.0
2020-06-05,"2,527","9,53","0,21","3,96","0,34",0.0
2020-06-08,"2,555","11,82","0,21","3,91","0,42",0.0
2020-06-09,"2,500","11,82","0,21","4,00","0,42",0.0
2020-06-10,"2,431","11,82","0,21","4,11","0,42",0.0
2020-06-11,"2,204","11,82","0,21","4,54","0,42",0.0
2020-06-12,"2,213","11,82","0,21","4,52","0,42",0.0
2020-06-15,"2,151","10,47","0,20","4,65","0,36","0,00"
2020-06-16,"2,250","10,35","0,21","4,44","0,37",0.0
2020-06-17,"2,247","10,35","0,21","4,45","0,37",0.0
2020-06-18,"2,186","10,35","0,21","4,57","0,37",0.0
2020-06-19,"2,153","10,35","0,21","4,64","0,37",0.0
2020-06-22,"2,129","10,62","0,2","4,70","0,36",0.0
2020-06-23,"2,234","10,62","0,2","4,48","0,36",0.0
2020-06-24,"2,135","10,62","0,2","4,68","0,36",0.0
2020-06-25,"2,188","10,62","0,2","4,57","0,36",0.0
2020-06-26,"2,122","10,62","0,2","4,71","0,36",0.0
2020-06-29,"2,207","10,47","0,2","4,53","0,36",0.0
2020-06-30,"2,174","10,47","0,2","4,60","0,36",0.0
2020-07-01,"2,143","10,47","0,2","4,67","0,36",0.0
2020-07-02,"2,286","10,47","0,2","4,38","0,36",0.0
2020-07-03,"2,227","10,47","0,20","4,67","0,36","0,00"
2020-07-06,"2,337","10,47","0,20","4,67","0,36","0,00"
2020-07-07,"2,267","11,49","0,19","4,41","0,38",0.0
2020-07-08,"2,216","11,49","0,19","4,51","0,38",0.0
2020-07-09,"2,174","11,49","0,19","4,60","0,38",0.0
2020-07-10,"2,220","11,49","0,19","4,50","0,38",0.0
2020-07-13,"2,246","10,47","0,20","4,67","0,36","0,00"
2020-07-14,"2,224","11,45","0,19","4,50","0,38",0.0
2020-07-15,"2,267","11,45","0,19","4,41","0,38",0.0
2020-07-16,"2,260","10,47","0,20","4,67","0,36","0,00"
2020-07-17,"2,215","10,47","0,20","4,67","0,36","0,00"
2020-07-20,"2,210","12,31","0,18","4,52","0,37",0.0
2020-07-21,"2,197","12,31","0,18","4,55","0,37",0.0
2020-07-22,"2,151","12,31","0,18","4,65","0,37",0.0
2020-07-23,"2,118","12,31","0,18","4,72","0,37",0.0
2020-07-24,"2,126","10,47","0,20","4,67","0,36","0,00"
2020-07-27,"2,075","11,81","0,18","4,82","0,36",0.0
2020-07-28,"2,102","11,81","0,18","4,76","0,36",0.0
2020-07-29,"2,003","11,81","0,18","4,99","0,36",0.0
2020-07-30,"1,888","10,47","0,20","4,67","0,36","0,00"
2020-07-31,"1,809","11,81","0,18","5,53","0,36",0.0
2020-08-03,"1,857","9,04","0,2","5,39","0,31",0.0
2020-08-04,"1,920","9,04","0,2","5,21","0,31",0.0
2020-08-05,"1,890","10,47","0,20","4,67","0,36","0,00"
2020-08-06,"1,865","9,04","0,2","5,36","0,31",0.0
2020-08-07,"1,835","10,47","0,20","4,67","0,36","0,00"
2020-08-10,"1,894","9,66","0,19","5,28","0,31",0.0
2020-08-11,"2,002","9,66","0,19","5,00","0,31",0.0
2020-08-12,"1,988","9,66","0,19","5,03","0,31",0.0
2020-08-13,"1,948","10,47","0,20","4,67","0,36","0,00"
2020-08-14,"1,927","10,47","0,20","4,67","0,36","0,00"
2020-08-17,"1,891","10,47","0,20","4,67","0,36","0,00"
2020-08-18,"1,877","10,47","0,20","4,67","0,36","0,00"
2020-08-19,"1,934","9,88","0,2","5,17","0,34",0.0
2020-08-20,"1,854","10,47","0,20","4,67","0,36","0,00"
2020-08-21,"1,827","10,47","0,20","4,67","0,36","0,00"
2020-08-24,"1,898","9,62","0,19","5,27","0,33",0.0
2020-08-25,"1,895","9,62","0,19","5,28","0,33",0.0
2020-08-26,"1,921","9,62","0,19","5,21","0,33",0.0
2020-08-27,"1,900","9,62","0,19","5,26","0,33",0.0
