ultimo,deuda_publica,ipc,tasa_paro,pib,AENA_ultimo,AENA_per,AENA_bpa,AENA_rentabilidad_por_dividendo,AENA_precio_valor_contable,AENA_ebitda,AMS_ultimo,AMS_per,AMS_bpa,AMS_rentabilidad_por_dividendo,AMS_precio_valor_contable,AMS_ebitda,BBVA_ultimo,BBVA_per,BBVA_bpa,BBVA_rentabilidad_por_dividendo,BBVA_precio_valor_contable,BBVA_ebitda,CABK_ultimo,CABK_per,CABK_bpa,CABK_rentabilidad_por_dividendo,CABK_precio_valor_contable,CABK_ebitda,FER_ultimo,FER_per,FER_bpa,FER_rentabilidad_por_dividendo,FER_precio_valor_contable,FER_ebitda,IBE_ultimo,IBE_per,IBE_bpa,IBE_rentabilidad_por_dividendo,IBE_precio_valor_contable,IBE_ebitda,ITX_ultimo,ITX_per,ITX_bpa,ITX_rentabilidad_por_dividendo,ITX_precio_valor_contable,ITX_ebitda,REP_ultimo,REP_per,REP_bpa,REP_rentabilidad_por_dividendo,REP_precio_valor_contable,REP_ebitda,SAN_ultimo,SAN_per,SAN_bpa,SAN_rentabilidad_por_dividendo,SAN_precio_valor_contable,SAN_ebitda,TEF_ultimo,TEF_per,TEF_bpa,TEF_rentabilidad_por_dividendo,TEF_precio_valor_contable,TEF_ebitda
9922.0,1152517.95,1.08,15.28,0.55,169.0,13.49,8.85,4.99,2.97,2656.59,61.18,17.86,2.61,1.1,6.3,2014.0,6.582,4.26,0.7,5.99,0.42,0.0,4.06,5.77,0.32,5.01,0.46,0.0,17.08,39.11,-0.61,4.28,3.91,484.0,5.86,21.36,0.47,5.03,1.71,9349.0,24.45,21.47,1.11,4.43,5.05,5457.0,14.552,5.33,1.46,6.98,0.4,7173.0,5.54,4.56,0.46,5.89,0.36,0.0,8.333,5.2,0.81,5.98,1.21,15571.0
9883.4,1152517.95,1.08,15.28,0.55,170.55,13.49,8.85,4.99,2.97,2656.59,60.68,17.86,2.61,1.1,6.3,2014.0,6.582,4.26,0.7,5.99,0.42,0.0,4.01,5.77,0.32,5.01,0.46,0.0,17.04,39.11,-0.61,4.28,3.91,484.0,5.892,21.36,0.47,5.03,1.71,9349.0,24.81,21.47,1.11,4.43,5.05,5457.0,14.737,5.33,1.46,6.98,0.4,7173.0,5.36,4.56,0.46,5.89,0.36,0.0,8.304,5.2,0.81,5.98,1.21,15571.0
9858.0,1152517.95,1.08,15.28,0.55,168.8,13.49,8.85,4.99,2.97,2656.59,59.18,17.86,2.61,1.1,6.3,2014.0,6.553,4.26,0.7,5.99,0.42,0.0,4.0,5.77,0.32,5.01,0.46,0.0,17.16,39.11,-0.61,4.28,3.91,484.0,5.905,21.36,0.47,5.03,1.71,9349.0,25.33,21.47,1.11,4.43,5.05,5457.0,14.483,5.33,1.46,6.98,0.4,7173.0,5.343,4.56,0.46,5.89,0.36,0.0,8.339,5.2,0.81,5.98,1.21,15571.0
9902.3,1152517.95,1.08,15.28,0.55,171.65,13.49,8.85,4.99,2.97,2656.59,59.9,17.86,2.61,1.1,6.3,2014.0,6.542,4.26,0.7,5.99,0.42,0.0,3.96,5.77,0.32,5.01,0.46,0.0,17.25,39.11,-0.61,4.28,3.91,484.0,5.939,21.36,0.47,5.03,1.71,9349.0,25.55,21.47,1.11,4.43,5.05,5457.0,14.58,5.33,1.46,6.98,0.4,7173.0,5.323,4.56,0.46,5.89,0.36,0.0,8.405,5.2,0.81,5.98,1.21,15571.0
9925.4,1152517.95,1.08,15.28,0.55,171.55,13.49,8.85,4.99,2.97,2656.59,60.4,17.86,2.61,1.1,6.3,2014.0,6.687,4.26,0.7,5.99,0.42,0.0,4.03,5.77,0.32,5.01,0.46,0.0,17.08,39.11,-0.61,4.28,3.91,484.0,5.957,21.36,0.47,5.03,1.71,9349.0,25.36,21.47,1.11,4.43,5.05,5457.0,14.58,5.33,1.46,6.98,0.4,7173.0,5.283,4.56,0.46,5.89,0.36,0.0,8.398,5.2,0.81,5.98,1.21,15571.0
9980.6,1152517.95,1.08,15.28,0.55,171.1,13.49,8.85,4.99,2.97,2656.59,60.7,17.86,2.61,1.1,6.3,2014.0,6.73,4.26,0.7,5.99,0.42,0.0,4.04,5.77,0.32,5.01,0.46,0.0,17.09,39.11,-0.61,4.28,3.91,484.0,6.0,21.36,0.47,5.03,1.71,9349.0,25.78,21.47,1.11,4.43,5.05,5457.0,14.621,5.33,1.46,6.98,0.4,7173.0,5.34,4.56,0.46,5.89,0.36,0.0,8.433,5.2,0.81,5.98,1.21,15571.0
10088.9,1157336.66,2.05,15.28,0.55,173.9,13.49,8.85,4.99,2.97,2656.59,62.74,17.86,2.61,1.1,6.3,2014.0,6.765,4.26,0.7,5.99,0.42,0.0,4.17,5.77,0.32,5.01,0.46,0.0,17.05,39.11,-0.61,4.28,3.91,484.0,6.103,21.36,0.47,5.03,1.71,9349.0,26.37,21.47,1.11,4.43,5.05,5457.0,14.64,5.33,1.46,6.98,0.4,7173.0,5.365,4.56,0.46,5.89,0.36,0.0,8.42,5.2,0.81,5.98,1.21,15571.0
10038.8,1157336.66,2.05,15.28,0.55,174.0,13.49,8.85,4.99,2.97,2656.59,63.5,17.86,2.61,1.1,6.3,2014.0,6.666,4.26,0.7,5.99,0.42,0.0,4.08,5.77,0.32,5.01,0.46,0.0,17.13,39.11,-0.61,4.28,3.91,484.0,6.094,21.36,0.47,5.03,1.71,9349.0,26.27,21.47,1.11,4.43,5.05,5457.0,14.668,5.33,1.46,6.98,0.4,7173.0,5.303,4.56,0.46,5.89,0.36,0.0,8.367,5.2,0.81,5.98,1.21,15571.0
10104.1,1157336.66,2.05,15.28,0.55,174.4,13.49,8.85,4.99,2.97,2656.59,62.72,17.86,2.61,1.1,6.3,2014.0,6.742,4.26,0.7,5.99,0.42,0.0,4.16,5.77,0.32,5.01,0.46,0.0,17.14,39.11,-0.61,4.28,3.91,484.0,6.144,21.36,0.47,5.03,1.71,9349.0,26.6,21.47,1.11,4.43,5.05,5457.0,14.774,5.33,1.46,6.98,0.4,7173.0,5.343,4.56,0.46,5.89,0.36,0.0,8.306,5.2,0.81,5.98,1.21,15571.0
10140.9,1157336.66,2.05,15.28,0.55,176.75,13.49,8.85,4.99,2.97,2656.59,63.0,17.86,2.61,1.1,6.3,2014.0,6.788,4.26,0.7,5.99,0.42,0.0,4.2,5.77,0.32,5.01,0.46,0.0,17.23,39.11,-0.61,4.28,3.91,484.0,6.144,21.36,0.47,5.03,1.71,9349.0,26.62,21.47,1.11,4.43,5.05,5457.0,14.986,5.33,1.46,6.98,0.4,7173.0,5.347,4.56,0.46,5.89,0.36,0.0,8.283,5.2,0.81,5.98,1.21,15571.0
10168.1,1157336.66,2.05,15.28,0.55,177.35,13.49,8.85,4.99,2.97,2656.59,63.26,17.86,2.61,1.1,6.3,2014.0,6.756,4.26,0.7,5.99,0.42,0.0,4.23,5.77,0.32,5.01,0.46,0.0,17.29,39.11,-0.61,4.28,3.91,484.0,6.126,21.36,0.47,5.03,1.71,9349.0,26.77,21.47,1.11,4.43,5.05,5457.0,14.88,5.33,1.46,6.98,0.4,7173.0,5.351,4.56,0.46,5.89,0.36,0.0,8.327,5.2,0.81,5.98,1.21,15571.0
10221.2,1157336.66,2.05,15.28,0.55,177.95,13.49,8.85,4.99,2.97,2656.59,63.08,17.86,2.61,1.1,6.3,2014.0,6.806,4.26,0.7,5.99,0.42,0.0,4.22,5.77,0.32,5.01,0.46,0.0,17.42,39.11,-0.61,4.28,3.91,484.0,6.115,21.36,0.47,5.03,1.71,9349.0,27.1,21.47,1.11,4.43,5.05,5457.0,15.258,5.33,1.46,6.98,0.4,7173.0,5.401,4.56,0.46,5.89,0.36,0.0,8.336,5.2,0.81,5.98,1.21,15571.0
10246.6,1157336.66,2.05,15.28,0.55,178.1,13.49,8.85,4.99,2.97,2656.59,64.0,17.86,2.61,1.1,6.3,2014.0,6.852,4.26,0.7,5.99,0.42,0.0,4.27,5.77,0.32,5.01,0.46,0.0,17.47,39.11,-0.61,4.28,3.91,484.0,6.096,21.36,0.47,5.03,1.71,9349.0,26.97,21.47,1.11,4.43,5.05,5457.0,15.193,5.33,1.46,6.98,0.4,7173.0,5.452,4.56,0.46,5.89,0.36,0.0,8.34,5.2,0.81,5.98,1.21,15571.0
10271.4,1157336.66,2.05,15.28,0.55,177.5,13.49,8.85,4.99,2.97,2656.59,64.24,17.86,2.61,1.1,6.3,2014.0,6.854,4.26,0.7,5.99,0.42,0.0,4.3,5.77,0.32,5.01,0.46,0.0,17.32,39.11,-0.61,4.28,3.91,484.0,6.09,21.36,0.47,5.03,1.71,9349.0,26.75,21.47,1.11,4.43,5.05,5457.0,15.35,5.33,1.46,6.98,0.4,7173.0,5.484,4.56,0.46,5.89,0.36,0.0,8.348,5.2,0.81,5.98,1.21,15571.0
10257.8,1157336.66,2.05,15.28,0.55,179.05,13.49,8.85,4.99,2.97,2656.59,63.8,17.86,2.61,1.1,6.3,2014.0,6.833,4.26,0.7,5.99,0.42,0.0,4.32,5.77,0.32,5.01,0.46,0.0,17.0,39.11,-0.61,4.28,3.91,484.0,6.105,21.36,0.47,5.03,1.71,9349.0,26.87,21.47,1.11,4.43,5.05,5457.0,15.378,5.33,1.46,6.98,0.4,7173.0,5.472,4.56,0.46,5.89,0.36,0.0,8.239,5.2,0.81,5.98,1.21,15571.0
10207.6,1157336.66,2.05,15.28,0.55,179.5,13.49,8.85,4.99,2.97,2656.59,64.7,17.86,2.61,1.1,6.3,2014.0,6.729,4.26,0.7,5.99,0.42,0.0,4.29,5.77,0.32,5.01,0.46,0.0,17.01,39.11,-0.61,4.28,3.91,484.0,6.13,21.36,0.47,5.03,1.71,9349.0,26.68,21.47,1.11,4.43,5.05,5457.0,15.442,5.33,1.46,6.98,0.4,7173.0,5.433,4.56,0.46,5.89,0.36,0.0,8.052,5.2,0.81,5.98,1.21,15571.0
10111.0,1157336.66,2.05,15.28,0.55,172.8,13.49,8.85,4.99,2.97,2656.59,65.68,17.86,2.61,1.1,6.3,2014.0,6.62,4.26,0.7,5.99,0.42,0.0,4.14,5.77,0.32,5.01,0.46,0.0,16.96,39.11,-0.61,4.28,3.91,484.0,6.087,21.36,0.47,5.03,1.71,9349.0,26.87,21.47,1.11,4.43,5.05,5457.0,15.452,5.33,1.46,6.98,0.4,7173.0,5.296,4.56,0.46,5.89,0.36,0.0,8.051,5.2,0.81,5.98,1.21,15571.0
10216.4,1157336.66,2.05,15.28,0.55,173.25,13.49,8.85,4.99,2.97,2656.59,66.72,17.86,2.61,1.1,6.3,2014.0,6.707,4.26,0.7,5.99,0.42,0.0,4.18,5.77,0.32,5.01,0.46,0.0,16.98,39.11,-0.61,4.28,3.91,484.0,6.139,21.36,0.47,5.03,1.71,9349.0,27.92,21.47,1.11,4.43,5.05,5457.0,15.765,5.33,1.46,6.98,0.4,7173.0,5.319,4.56,0.46,5.89,0.36,0.0,8.067,5.2,0.81,5.98,1.21,15571.0
10112.4,1157336.66,2.05,15.28,0.55,171.55,13.49,8.85,4.99,2.97,2656.59,66.12,17.86,2.61,1.1,6.3,2014.0,6.58,4.26,0.7,5.99,0.42,0.0,4.11,5.77,0.32,5.01,0.46,0.0,16.91,39.11,-0.61,4.28,3.91,484.0,6.176,21.36,0.47,5.03,1.71,9349.0,27.76,21.47,1.11,4.43,5.05,5457.0,15.742,5.33,1.46,6.98,0.4,7173.0,5.174,4.56,0.46,5.89,0.36,0.0,7.97,5.2,0.81,5.98,1.21,15571.0
10066.5,1157336.66,2.05,15.28,0.55,171.0,13.49,8.85,4.99,2.97,2656.59,66.6,17.86,2.61,1.1,6.3,2014.0,6.508,4.26,0.7,5.99,0.42,0.0,4.1,5.77,0.32,5.01,0.46,0.0,17.07,39.11,-0.61,4.28,3.91,484.0,6.115,21.36,0.47,5.03,1.71,9349.0,27.58,21.47,1.11,4.43,5.05,5457.0,15.811,5.33,1.46,6.98,0.4,7173.0,5.137,4.56,0.46,5.89,0.36,0.0,7.893,5.2,0.81,5.98,1.21,15571.0
10138.8,1157336.66,2.05,15.28,0.55,170.9,13.49,8.85,4.99,2.97,2656.59,66.44,17.86,2.61,1.1,6.3,2014.0,6.615,4.26,0.7,5.99,0.42,0.0,4.2,5.77,0.32,5.01,0.46,0.0,17.22,39.11,-0.61,4.28,3.91,484.0,6.126,21.36,0.47,5.03,1.71,9349.0,27.3,21.47,1.11,4.43,5.05,5457.0,15.83,5.33,1.46,6.98,0.4,7173.0,5.226,4.56,0.46,5.89,0.36,0.0,7.951,5.2,0.81,5.98,1.21,15571.0
10025.0,1157336.66,2.05,15.28,0.55,169.45,13.49,8.85,4.99,2.97,2656.59,66.46,17.86,2.61,1.1,6.3,2014.0,6.467,4.26,0.7,5.99,0.42,0.0,4.16,5.77,0.32,5.01,0.46,0.0,17.2,39.11,-0.61,4.28,3.91,484.0,6.066,21.36,0.47,5.03,1.71,9349.0,27.45,21.47,1.11,4.43,5.05,5457.0,15.138,5.33,1.46,6.98,0.4,7173.0,5.128,4.56,0.46,5.89,0.36,0.0,7.894,5.2,0.81,5.98,1.21,15571.0
9996.0,1157336.66,2.05,15.28,0.55,169.05,13.49,8.85,4.99,2.97,2656.59,66.8,17.86,2.61,1.1,6.3,2014.0,6.386,4.26,0.7,5.99,0.42,0.0,4.06,5.77,0.32,5.01,0.46,0.0,17.19,39.11,-0.61,4.28,3.91,484.0,6.038,21.36,0.47,5.03,1.71,9349.0,28.36,21.47,1.11,4.43,5.05,5457.0,14.99,5.33,1.46,6.98,0.4,7173.0,5.094,4.56,0.46,5.89,0.36,0.0,7.843,5.2,0.81,5.98,1.21,15571.0
9826.5,1157336.66,2.05,15.28,0.55,165.55,13.49,8.85,4.99,2.97,2656.59,67.38,17.86,2.61,1.1,6.3,2014.0,6.208,4.26,0.7,5.99,0.42,0.0,3.91,5.77,0.32,5.01,0.46,0.0,16.96,39.11,-0.61,4.28,3.91,484.0,5.896,21.36,0.47,5.03,1.71,9349.0,28.36,21.47,1.11,4.43,5.05,5457.0,14.538,5.33,1.46,6.98,0.4,7173.0,4.959,4.56,0.46,5.89,0.36,0.0,7.777,5.2,0.81,5.98,1.21,15571.0
9764.4,1157336.66,2.05,15.28,0.55,165.95,13.49,8.85,4.99,2.97,2656.59,68.2,17.86,2.61,1.1,6.3,2014.0,6.134,4.26,0.7,5.99,0.42,0.0,3.87,5.77,0.32,5.01,0.46,0.0,16.96,39.11,-0.61,4.28,3.91,484.0,5.845,21.36,0.47,5.03,1.71,9349.0,28.45,21.47,1.11,4.43,5.05,5457.0,14.455,5.33,1.46,6.98,0.4,7173.0,4.858,4.56,0.46,5.89,0.36,0.0,7.687,5.2,0.81,5.98,1.21,15571.0
9521.3,1157336.66,2.05,15.28,0.55,163.45,13.49,8.85,4.99,2.97,2656.59,67.54,17.86,2.61,1.1,6.3,2014.0,5.878,4.26,0.7,5.99,0.42,0.0,3.69,5.77,0.32,5.01,0.46,0.0,16.78,39.11,-0.61,4.28,3.91,484.0,5.761,21.36,0.47,5.03,1.71,9349.0,28.05,21.47,1.11,4.43,5.05,5457.0,14.437,5.33,1.46,6.98,0.4,7173.0,4.594,4.56,0.46,5.89,0.36,0.0,7.612,5.2,0.81,5.98,1.21,15571.0
9566.2,1157336.66,2.05,15.28,0.55,164.9,13.49,8.85,4.99,2.97,2656.59,67.46,17.86,2.61,1.1,6.3,2014.0,5.916,4.26,0.7,5.99,0.42,0.0,3.73,5.77,0.32,5.01,0.46,0.0,16.89,39.11,-0.61,4.28,3.91,484.0,5.774,21.36,0.47,5.03,1.71,9349.0,27.4,21.47,1.11,4.43,5.05,5457.0,15.041,5.33,1.46,6.98,0.4,7173.0,4.645,4.56,0.46,5.89,0.36,0.0,7.626,5.2,0.81,5.98,1.21,15571.0
9465.5,1157336.66,2.05,15.28,0.55,164.3,13.49,8.85,4.99,2.97,2656.59,67.9,17.86,2.61,1.1,6.3,2014.0,5.839,4.26,0.7,5.99,0.42,0.0,3.64,5.77,0.32,5.01,0.46,0.0,16.96,39.11,-0.61,4.28,3.91,484.0,5.679,21.36,0.47,5.03,1.71,9349.0,27.01,21.47,1.11,4.43,5.05,5457.0,15.041,5.33,1.46,6.98,0.4,7173.0,4.572,4.56,0.46,5.89,0.36,0.0,7.547,5.2,0.81,5.98,1.21,15571.0
9632.4,1165971.94,2.27,15.28,0.55,162.5,13.49,8.85,4.99,2.97,2656.59,68.48,17.86,2.61,1.1,6.3,2014.0,6.018,4.26,0.7,5.99,0.42,0.0,3.73,5.77,0.32,5.01,0.46,0.0,17.11,39.11,-0.61,4.28,3.91,484.0,5.77,21.36,0.47,5.03,1.71,9349.0,27.44,21.47,1.11,4.43,5.05,5457.0,15.226,5.33,1.46,6.98,0.4,7173.0,4.723,4.56,0.46,5.89,0.36,0.0,7.625,5.2,0.81,5.98,1.21,15571.0
9750.3,1165971.94,2.27,15.28,0.55,165.2,13.49,8.85,4.99,2.97,2656.59,68.96,17.86,2.61,1.1,6.3,2014.0,6.057,4.26,0.7,5.99,0.42,0.0,3.72,5.77,0.32,5.01,0.46,0.0,17.71,39.11,-0.61,4.28,3.91,484.0,5.942,21.36,0.47,5.03,1.71,9349.0,28.15,21.47,1.11,4.43,5.05,5457.0,15.18,5.33,1.46,6.98,0.4,7173.0,4.745,4.56,0.46,5.89,0.36,0.0,7.73,5.2,0.81,5.98,1.21,15571.0
9686.4,1165971.94,2.27,15.28,0.55,165.15,13.49,8.85,4.99,2.97,2656.59,69.26,17.86,2.61,1.1,6.3,2014.0,5.915,4.26,0.7,5.99,0.42,0.0,3.66,5.77,0.32,5.01,0.46,0.0,17.8,39.11,-0.61,4.28,3.91,484.0,5.918,21.36,0.47,5.03,1.71,9349.0,28.46,21.47,1.11,4.43,5.05,5457.0,15.143,5.33,1.46,6.98,0.4,7173.0,4.665,4.56,0.46,5.89,0.36,0.0,7.687,5.2,0.81,5.98,1.21,15571.0
9791.6,1165971.94,2.27,15.28,0.55,166.15,13.49,8.85,4.99,2.97,2656.59,69.96,17.86,2.61,1.1,6.3,2014.0,5.993,4.26,0.7,5.99,0.42,0.0,3.69,5.77,0.32,5.01,0.46,0.0,17.94,39.11,-0.61,4.28,3.91,484.0,5.95,21.36,0.47,5.03,1.71,9349.0,28.57,21.47,1.11,4.43,5.05,5457.0,15.595,5.33,1.46,6.98,0.4,7173.0,4.748,4.56,0.46,5.89,0.36,0.0,7.748,5.2,0.81,5.98,1.21,15571.0
9829.0,1165971.94,2.27,15.28,0.55,165.05,13.49,8.85,4.99,2.97,2656.59,69.92,17.86,2.61,1.1,6.3,2014.0,6.114,4.26,0.7,5.99,0.42,0.0,3.85,5.77,0.32,5.01,0.46,0.0,17.85,39.11,-0.61,4.28,3.91,484.0,5.997,21.36,0.47,5.03,1.71,9349.0,28.31,21.47,1.11,4.43,5.05,5457.0,15.876,5.33,1.46,6.98,0.4,7173.0,4.737,4.56,0.46,5.89,0.36,0.0,7.738,5.2,0.81,5.98,1.21,15571.0
9746.3,1165971.94,2.27,15.28,0.55,159.0,13.49,8.85,4.99,2.97,2656.59,70.32,17.86,2.61,1.1,6.3,2014.0,6.078,4.26,0.7,5.99,0.42,0.0,3.85,5.77,0.32,5.01,0.46,0.0,17.81,39.11,-0.61,4.28,3.91,484.0,5.942,21.36,0.47,5.03,1.71,9349.0,28.29,21.47,1.11,4.43,5.05,5457.0,15.714,5.33,1.46,6.98,0.4,7173.0,4.668,4.56,0.46,5.89,0.36,0.0,7.582,5.2,0.81,5.98,1.21,15571.0
9898.3,1165971.94,2.27,15.28,0.55,158.35,13.49,8.85,4.99,2.97,2656.59,70.44,17.86,2.61,1.1,6.3,2014.0,6.206,4.26,0.7,5.99,0.42,0.0,3.96,5.77,0.32,5.01,0.46,0.0,17.91,39.11,-0.61,4.28,3.91,484.0,6.083,21.36,0.47,5.03,1.71,9349.0,28.61,21.47,1.11,4.43,5.05,5457.0,15.941,5.33,1.46,6.98,0.4,7173.0,4.799,4.56,0.46,5.89,0.36,0.0,7.654,5.2,0.81,5.98,1.21,15571.0
9914.4,1165971.94,2.27,15.28,0.55,158.8,13.49,8.85,4.99,2.97,2656.59,70.44,17.86,2.61,1.1,6.3,2014.0,6.19,4.26,0.7,5.99,0.42,0.0,3.96,5.77,0.32,5.01,0.46,0.0,18.01,39.11,-0.61,4.28,3.91,484.0,6.105,21.36,0.47,5.03,1.71,9349.0,28.92,21.47,1.11,4.43,5.05,5457.0,15.784,5.33,1.46,6.98,0.4,7173.0,4.787,4.56,0.46,5.89,0.36,0.0,7.681,5.2,0.81,5.98,1.21,15571.0
9899.1,1165971.94,2.27,15.28,0.55,159.55,13.49,8.85,4.99,2.97,2656.59,71.78,17.86,2.61,1.1,6.3,2014.0,6.1,4.26,0.7,5.99,0.42,0.0,3.93,5.77,0.32,5.01,0.46,0.0,17.66,39.11,-0.61,4.28,3.91,484.0,6.083,21.36,0.47,5.03,1.71,9349.0,29.94,21.47,1.11,4.43,5.05,5457.0,15.728,5.33,1.46,6.98,0.4,7173.0,4.741,4.56,0.46,5.89,0.36,0.0,7.452,5.2,0.81,5.98,1.21,15571.0
9957.7,1165971.94,2.27,15.28,0.55,160.05,13.49,8.85,4.99,2.97,2656.59,72.24,17.86,2.61,1.1,6.3,2014.0,6.094,4.26,0.7,5.99,0.42,0.0,3.86,5.77,0.32,5.01,0.46,0.0,17.94,39.11,-0.61,4.28,3.91,484.0,6.229,21.36,0.47,5.03,1.71,9349.0,30.03,21.47,1.11,4.43,5.05,5457.0,15.885,5.33,1.46,6.98,0.4,7173.0,4.757,4.56,0.46,5.89,0.36,0.0,7.549,5.2,0.81,5.98,1.21,15571.0
9851.0,1165971.94,2.27,15.28,0.55,157.95,13.49,8.85,4.99,2.97,2656.59,72.44,17.86,2.61,1.1,6.3,2014.0,5.977,4.26,0.7,5.99,0.42,0.0,3.71,5.77,0.32,5.01,0.46,0.0,17.92,39.11,-0.61,4.28,3.91,484.0,6.277,21.36,0.47,5.03,1.71,9349.0,29.93,21.47,1.11,4.43,5.05,5457.0,15.793,5.33,1.46,6.98,0.4,7173.0,4.652,4.56,0.46,5.89,0.36,0.0,7.447,5.2,0.81,5.98,1.21,15571.0
9769.4,1165971.94,2.27,15.28,0.55,157.3,13.49,8.85,4.99,2.97,2656.59,72.44,17.86,2.61,1.1,6.3,2014.0,5.919,4.26,0.7,5.99,0.42,0.0,3.69,5.77,0.32,5.01,0.46,0.0,17.73,39.11,-0.61,4.28,3.91,484.0,6.143,21.36,0.47,5.03,1.71,9349.0,29.59,21.47,1.11,4.43,5.05,5457.0,15.78,5.33,1.46,6.98,0.4,7173.0,4.623,4.56,0.46,5.89,0.36,0.0,7.4,5.2,0.81,5.98,1.21,15571.0
9755.4,1165971.94,2.27,15.28,0.55,155.45,13.49,8.85,4.99,2.97,2656.59,71.82,17.86,2.61,1.1,6.3,2014.0,5.961,4.26,0.7,5.99,0.42,0.0,3.72,5.77,0.32,5.01,0.46,0.0,17.74,39.11,-0.61,4.28,3.91,484.0,6.141,21.36,0.47,5.03,1.71,9349.0,29.47,21.47,1.11,4.43,5.05,5457.0,15.728,5.33,1.46,6.98,0.4,7173.0,4.631,4.56,0.46,5.89,0.36,0.0,7.369,5.2,0.81,5.98,1.21,15571.0
9788.9,1165971.94,2.27,15.28,0.55,157.25,13.49,8.85,4.99,2.97,2656.59,70.38,17.86,2.61,1.1,6.3,2014.0,6.01,4.26,0.7,5.99,0.42,0.0,3.72,5.77,0.32,5.01,0.46,0.0,17.83,39.11,-0.61,4.28,3.91,484.0,6.158,21.36,0.47,5.03,1.71,9349.0,29.44,21.47,1.11,4.43,5.05,5457.0,15.472,5.33,1.46,6.98,0.4,7173.0,4.697,4.56,0.46,5.89,0.36,0.0,7.432,5.2,0.81,5.98,1.21,15571.0
9702.1,1165971.94,2.27,15.28,0.55,156.65,13.49,8.85,4.99,2.97,2656.59,69.24,17.86,2.61,1.1,6.3,2014.0,5.972,4.26,0.7,5.99,0.42,0.0,3.65,5.77,0.32,5.01,0.46,0.0,17.68,39.11,-0.61,4.28,3.91,484.0,6.017,21.36,0.47,5.03,1.71,9349.0,29.61,21.47,1.11,4.43,5.05,5457.0,15.373,5.33,1.46,6.98,0.4,7173.0,4.65,4.56,0.46,5.89,0.36,0.0,7.39,5.2,0.81,5.98,1.21,15571.0
9792.1,1165971.94,2.27,15.28,0.55,156.75,13.49,8.85,4.99,2.97,2656.59,69.5,17.86,2.61,1.1,6.3,2014.0,6.06,4.26,0.7,5.99,0.42,0.0,3.67,5.77,0.32,5.01,0.46,0.0,17.48,39.11,-0.61,4.28,3.91,484.0,6.103,21.36,0.47,5.03,1.71,9349.0,29.81,21.47,1.11,4.43,5.05,5457.0,15.799,5.33,1.46,6.98,0.4,7173.0,4.705,4.56,0.46,5.89,0.36,0.0,7.456,5.2,0.81,5.98,1.21,15571.0
9617.9,1165971.94,2.27,15.28,0.55,155.0,13.49,8.85,4.99,2.97,2656.59,68.0,17.86,2.61,1.1,6.3,2014.0,5.955,4.26,0.7,5.99,0.42,0.0,3.58,5.77,0.32,5.01,0.46,0.0,17.14,39.11,-0.61,4.28,3.91,484.0,6.042,21.36,0.47,5.03,1.71,9349.0,29.51,21.47,1.11,4.43,5.05,5457.0,15.534,5.33,1.46,6.98,0.4,7173.0,4.564,4.56,0.46,5.89,0.36,0.0,7.357,5.2,0.81,5.98,1.21,15571.0
9637.4,1165971.94,2.27,15.28,0.55,156.65,13.49,8.85,4.99,2.97,2656.59,67.9,17.86,2.61,1.1,6.3,2014.0,6.014,4.26,0.7,5.99,0.42,0.0,3.56,5.77,0.32,5.01,0.46,0.0,17.03,39.11,-0.61,4.28,3.91,484.0,6.126,21.36,0.47,5.03,1.71,9349.0,29.74,21.47,1.11,4.43,5.05,5457.0,15.623,5.33,1.46,6.98,0.4,7173.0,4.581,4.56,0.46,5.89,0.36,0.0,7.351,5.2,0.81,5.98,1.21,15571.0
9658.6,1165971.94,2.27,15.28,0.55,156.35,13.49,8.85,4.99,2.97,2656.59,67.9,17.86,2.61,1.1,6.3,2014.0,5.968,4.26,0.7,5.99,0.42,0.0,3.56,5.77,0.32,5.01,0.46,0.0,17.07,39.11,-0.61,4.28,3.91,484.0,6.272,21.36,0.47,5.03,1.71,9349.0,29.78,21.47,1.11,4.43,5.05,5457.0,15.898,5.33,1.46,6.98,0.4,7173.0,4.554,4.56,0.46,5.89,0.36,0.0,7.351,5.2,0.81,5.98,1.21,15571.0
9589.0,1165971.94,2.27,15.28,0.55,154.95,13.49,8.85,4.99,2.97,2656.59,67.0,17.86,2.61,1.1,6.3,2014.0,5.966,4.26,0.7,5.99,0.42,0.0,3.59,5.77,0.32,5.01,0.46,0.0,17.03,39.11,-0.61,4.28,3.91,484.0,6.225,21.36,0.47,5.03,1.71,9349.0,29.47,21.47,1.11,4.43,5.05,5457.0,15.964,5.33,1.46,6.98,0.4,7173.0,4.546,4.56,0.46,5.89,0.36,0.0,7.286,5.2,0.81,5.98,1.21,15571.0
9622.7,1165971.94,2.27,15.28,0.55,155.5,13.49,8.85,4.99,2.97,2656.59,67.6,17.86,2.61,1.1,6.3,2014.0,6.074,4.26,0.7,5.99,0.42,0.0,3.71,5.77,0.32,5.01,0.46,0.0,17.1,39.11,-0.61,4.28,3.91,484.0,6.195,21.36,0.47,5.03,1.71,9349.0,29.26,21.47,1.11,4.43,5.05,5457.0,15.86,5.33,1.46,6.98,0.4,7173.0,4.564,4.56,0.46,5.89,0.36,0.0,7.279,5.2,0.81,5.98,1.21,15571.0
