ultimo,apertura,maximo,minimo,vol,variacion,deuda_publica,ipc,tasa_paro,pib
3847.49,3852.77,3865.98,3841.38,15.87,-0.38,0.0,0.0,0.0,0.59
3858.22,3857.59,3860.3,3845.71,18.12,0.28,0.0,0.0,0.0,0.59
3909.89,3877.89,3911.47,3874.36,26.85,1.34,0.0,0.0,0.0,0.59
3915.52,3907.33,3916.31,3890.37,28.55,0.14,0.0,0.0,0.0,0.59
3918.17,3921.06,3939.48,3903.99,26.93,0.07,0.0,0.0,0.0,0.59
3713.81,3657.47,3759.85,3657.47,46.91,-5.22,0.0,0.0,0.0,0.59
3652.81,3703.6,3710.09,3633.99,31.87,-1.64,0.0,0.0,0.0,0.59
3720.77,3668.39,3722.31,3666.55,29.12,1.86,0.0,0.0,0.0,0.59
3755.22,3747.75,3756.41,3722.04,21.12,0.93,0.0,0.0,0.0,0.59
3762.31,3764.21,3808.5,3698.52,32.54,0.19,0.0,0.0,0.0,0.59
3703.48,3702.87,3722.69,3664.93,20.82,-1.56,0.0,0.0,0.0,0.59
3694.34,3735.67,3741.91,3685.18,16.78,-0.25,0.0,0.0,0.0,0.59
3688.66,3714.66,3721.32,3679.84,20.27,-0.15,0.0,0.0,0.0,0.59
3700.56,3683.05,3701.48,3666.62,19.45,0.32,0.0,0.0,0.0,0.59
3685.82,3696.5,3713.53,3663.55,16.25,-0.4,0.0,0.0,0.0,0.59
3717.65,3690.89,3718.03,3683.75,10.0,0.86,0.0,0.0,0.0,0.59
3782.72,3737.93,3786.02,3732.45,24.56,1.75,0.0,0.0,0.0,0.59
3810.12,3807.52,3822.31,3794.0,21.29,0.72,0.0,0.0,0.0,0.59
3791.54,3803.04,3804.94,3784.14,16.38,-0.49,0.0,0.0,0.0,0.59
3842.37,3791.92,3848.89,3791.76,15.46,1.34,0.0,0.0,0.0,0.59
3823.65,3839.81,3844.33,3817.43,14.1,-0.49,0.0,0.0,0.0,0.59
3839.41,3831.56,3846.07,3826.6,14.08,0.41,0.0,0.0,0.0,0.59
3830.19,3817.79,3830.25,3796.6,15.68,-0.24,0.0,0.0,0.0,0.59
3857.12,3830.86,3862.59,3823.15,20.1,0.7,0.0,0.0,0.0,0.59
3862.66,3852.17,3865.77,3840.18,10.31,0.14,0.0,0.0,0.0,0.73
3879.91,3856.24,3879.91,3856.07,14.78,0.45,0.0,0.0,0.0,0.73
3894.78,3905.71,3908.66,3883.11,19.51,0.38,0.0,0.0,0.0,0.73
3850.64,3870.59,3872.19,3830.23,8.59,-1.13,0.0,0.0,0.0,0.73
3886.22,3854.38,3889.07,3854.38,21.99,0.92,0.0,0.0,0.0,0.73
3911.01,3899.61,3917.84,3890.21,25.11,0.64,0.0,0.0,0.0,0.73
3888.72,3887.81,3909.28,3875.52,16.79,-0.57,0.0,0.0,0.0,0.73
3918.12,3903.22,3921.06,3889.03,17.47,0.76,0.0,0.0,0.0,0.73
3949.6,3924.72,3950.58,3924.72,19.47,0.8,0.0,0.0,0.0,0.73
3954.22,3956.84,3961.88,3944.91,21.21,0.12,0.0,0.0,0.0,0.73
3964.21,3943.69,3965.43,3933.26,21.49,0.25,0.0,0.0,0.0,0.73
3984.59,3960.04,3995.64,3950.83,25.82,0.51,0.0,0.0,0.0,0.73
4038.51,3987.74,4038.9,3982.83,22.08,1.35,0.0,0.0,0.0,0.73
4070.34,4047.02,4084.3,4047.02,22.38,0.79,0.0,0.0,0.0,0.73
4058.53,4058.35,4071.55,4040.57,20.58,-0.29,0.0,0.0,0.0,0.73
4070.56,4054.22,4086.55,4052.23,22.74,0.3,0.0,0.0,0.0,0.73
4096.04,4085.88,4098.42,4075.85,26.31,0.63,0.0,0.0,0.0,0.73
4124.31,4096.46,4124.38,4096.46,31.28,0.69,0.0,0.0,0.0,0.73
4112.15,4100.68,4139.84,4093.5,26.8,-0.29,0.0,0.0,0.0,0.73
4082.9,4096.33,4099.83,4076.0,20.59,-0.71,0.0,0.0,0.0,0.73
4060.8,4036.65,4060.95,4014.87,16.5,-0.54,0.0,0.0,0.0,0.73
4062.87,4048.48,4073.62,4046.11,9.85,0.05,0.0,0.0,0.0,0.73
4036.53,4067.53,4067.61,4028.83,17.64,-0.65,0.0,0.0,0.0,0.73
4004.05,4035.48,4035.86,3987.29,21.58,-0.8,0.0,0.0,0.0,0.73
4015.09,4014.62,4019.48,3980.63,19.3,0.28,0.0,0.0,0.0,0.73
4057.87,4012.29,4059.28,4006.87,19.5,1.07,0.0,0.0,0.0,0.73
4062.85,4062.42,4077.66,4056.63,13.46,0.12,0.0,0.0,0.0,0.73
4068.95,4066.28,4071.29,4041.91,22.68,0.15,0.0,0.0,0.0,0.73
4067.58,4064.55,4069.23,4058.3,17.56,-0.03,0.0,0.0,0.0,0.73
4109.72,4069.36,4110.07,4062.86,18.17,1.04,0.0,0.0,0.0,0.73
4143.45,4121.02,4156.67,4121.02,21.74,0.82,0.0,0.0,0.0,0.73
4155.15,4157.91,4158.02,4142.39,17.95,0.28,0.0,0.0,0.0,0.73
4128.14,4140.06,4140.45,4118.61,14.42,-0.65,0.0,0.0,0.0,0.73
4137.62,4140.13,4152.07,4127.56,16.2,0.23,0.0,0.0,0.0,0.73
4137.51,4127.2,4142.52,4121.14,13.6,-0.0,0.0,0.0,0.0,0.73
4150.7,4129.4,4151.86,4128.26,8.23,0.32,0.0,0.0,0.0,0.73
4166.86,4156.61,4189.84,4156.61,24.66,0.39,0.0,0.0,0.0,0.73
4155.25,4152.17,4167.32,4145.44,20.4,-0.28,0.0,0.0,0.0,0.73
4126.02,4134.14,4137.93,4109.65,23.42,-0.7,0.0,0.0,0.0,0.73
4111.66,4125.54,4131.37,4101.88,20.75,-0.35,0.0,0.0,0.0,0.73
4088.69,4091.91,4092.87,4064.61,17.69,-0.56,0.0,0.0,0.0,0.73
4116.54,4092.9,4117.7,4086.3,15.71,0.68,0.0,0.0,0.0,0.73
4125.18,4115.11,4130.12,4113.41,17.22,0.21,0.0,0.0,0.0,0.73
4168.38,4132.65,4172.71,4131.61,25.46,1.05,0.0,0.0,0.0,0.73
4136.47,4158.92,4191.39,4106.38,26.74,-0.77,0.0,0.0,0.0,0.73
4173.2,4154.86,4184.69,4154.47,16.16,0.89,0.0,0.0,0.0,0.73
4224.4,4162.93,4225.7,4159.4,24.81,1.23,0.0,0.0,0.0,0.73
4255.57,4233.77,4262.73,4229.01,22.27,0.74,0.0,0.0,0.0,0.73
4241.98,4239.07,4259.28,4234.0,17.14,-0.32,0.0,0.0,0.0,0.73
4237.12,4226.66,4240.64,4213.34,11.34,-0.11,0.0,0.0,0.0,0.73
4224.0,4229.97,4234.94,4206.38,13.37,-0.31,0.0,0.0,0.0,0.73
4240.12,4209.96,4242.19,4194.84,15.48,0.38,0.0,0.0,0.0,0.73
4228.23,4230.58,4255.76,4214.84,20.15,-0.28,0.0,0.0,0.0,0.73
4211.52,4216.49,4223.49,4198.3,14.69,-0.4,0.0,0.0,0.0,0.73
4241.49,4202.44,4246.87,4202.44,21.74,0.71,0.0,0.0,0.0,0.73
4264.44,4247.63,4272.46,4242.86,19.46,0.54,0.0,0.0,0.0,0.73
4269.44,4267.69,4291.45,4263.11,17.47,0.12,0.0,0.0,0.0,0.73
4257.95,4251.89,4266.99,4246.17,15.39,-0.27,0.0,0.0,0.0,0.73
4233.1,4242.05,4254.76,4223.9,16.47,-0.58,0.0,0.0,0.0,0.73
4264.1,4231.76,4267.37,4227.67,17.1,0.73,0.0,0.0,0.0,0.73
4278.31,4242.04,4281.61,4237.57,12.27,0.33,0.0,0.0,0.0,0.86
4255.91,4289.75,4306.48,4248.49,22.68,-0.52,0.0,0.0,0.0,0.86
4228.71,4247.93,4259.44,4225.99,14.72,-0.64,0.0,0.0,0.0,0.86
4249.69,4232.28,4254.55,4232.0,11.11,0.5,0.0,0.0,0.0,0.86
4192.68,4238.07,4246.49,4175.92,15.49,-1.34,0.0,0.0,0.0,0.86
4193.01,4167.49,4193.29,4145.45,13.28,0.01,0.0,0.0,0.0,0.86
4209.99,4181.89,4217.73,4181.89,18.44,0.4,0.0,0.0,0.0,0.86
4177.38,4214.39,4221.04,4170.34,16.47,-0.77,0.0,0.0,0.0,0.86
4151.17,4164.23,4177.3,4131.17,15.67,-0.63,0.0,0.0,0.0,0.86
4114.65,4131.65,4141.94,4107.89,21.79,-0.88,0.0,0.0,0.0,0.86
4056.76,4099.77,4105.46,4050.49,18.63,-1.41,0.0,0.0,0.0,0.86
3985.46,3979.68,4040.83,3953.53,35.67,-1.76,0.0,0.0,0.0,0.86
4001.93,4026.06,4041.54,3994.96,31.05,0.41,0.0,0.0,0.0,0.86
4037.05,4027.36,4051.63,4022.36,17.04,0.88,0.0,0.0,0.0,0.86
4055.1,4080.2,4091.17,4043.09,18.82,0.45,0.0,0.0,0.0,0.86
3995.54,4049.89,4056.11,3986.39,12.08,-1.47,0.0,0.0,0.0,0.86
4029.9,3992.86,4029.96,3988.96,11.25,0.86,0.0,0.0,0.0,0.86
3976.45,3991.51,3994.89,3950.64,15.24,-1.33,0.0,0.0,0.0,0.86
4010.8,3983.31,4012.9,3962.46,15.73,0.86,0.0,0.0,0.0,0.86
3964.25,4025.73,4025.88,3954.85,13.13,-1.16,0.0,0.0,0.0,0.86
3935.67,3975.85,3975.85,3910.65,12.35,-0.72,0.0,0.0,0.0,0.86
3932.4,3916.12,3947.97,3890.58,14.0,-0.08,0.0,0.0,0.0,0.86
3979.35,3944.61,3983.66,3918.62,14.15,1.19,0.0,0.0,0.0,0.86
4039.98,4001.32,4046.43,3992.18,16.02,1.52,0.0,0.0,0.0,0.86
4120.21,4055.56,4124.6,4050.1,21.3,1.99,0.0,0.0,0.0,0.86
4130.15,4130.61,4145.37,4116.65,15.89,0.24,0.0,0.0,0.0,0.86
4101.0,4109.72,4117.47,4094.55,17.68,-0.71,0.0,0.0,0.0,0.86
4072.38,4112.19,4112.19,4063.9,13.66,-0.7,0.0,0.0,0.0,0.86
4070.07,4068.87,4084.84,4048.06,10.74,-0.06,0.0,0.0,0.0,0.86
4030.51,4054.87,4058.93,4010.5,10.14,-0.97,0.0,0.0,0.0,0.86
4018.87,4003.85,4026.7,3994.82,8.27,-0.29,0.0,0.0,0.0,0.86
4030.62,4028.94,4056.35,4023.77,9.81,0.29,0.0,0.0,0.0,0.86
4025.69,4027.07,4034.24,4016.12,7.61,-0.12,0.0,0.0,0.0,0.86
4052.04,4033.72,4057.19,4031.98,6.88,0.65,0.0,0.0,0.0,0.86
4012.26,4048.16,4048.16,4002.79,8.84,-0.98,0.0,0.0,0.0,0.86
4022.23,4013.21,4025.26,4003.25,8.64,0.25,0.0,0.0,0.0,0.86
3997.78,4018.85,4019.03,3985.5,10.28,-0.61,0.0,0.0,0.0,0.86
4060.15,4000.76,4063.1,3998.41,11.5,1.56,0.0,0.0,0.0,0.86
4069.95,4067.54,4079.97,4038.68,11.17,0.24,0.0,0.0,0.0,0.86
4040.99,4030.85,4055.54,4025.96,4.28,-0.71,0.0,0.0,0.0,0.86
4075.53,4034.24,4078.36,4032.65,11.93,0.85,0.0,0.0,0.0,0.86
4084.46,4085.25,4099.69,4078.8,11.49,0.22,0.0,0.0,0.0,0.86
4046.18,4085.43,4088.21,4038.84,11.75,-0.94,0.0,0.0,0.0,0.86
4025.47,4033.42,4057.48,4013.06,10.49,-0.51,0.0,0.0,0.0,0.86
4033.56,4023.65,4042.84,4020.43,5.76,0.2,0.0,0.0,0.0,0.86
4004.0,4020.2,4021.12,3969.4,12.85,-0.73,0.0,0.0,0.0,0.86
3966.22,4017.93,4025.18,3961.86,12.7,-0.94,0.0,0.0,0.0,0.86
3953.33,3976.76,3978.55,3938.59,12.74,-0.32,0.0,0.0,0.0,0.86
3963.07,3935.65,3963.15,3898.08,15.01,0.25,0.0,0.0,0.0,0.86
3987.88,3976.51,3995.75,3958.84,7.07,0.63,0.0,0.0,0.0,0.86
4003.71,4006.87,4018.41,3990.06,12.34,0.4,0.0,0.0,0.0,0.86
4001.34,3992.69,4004.1,3976.66,9.5,-0.06,0.0,0.0,0.0,0.86
4030.44,4009.57,4034.28,4000.17,11.4,0.73,0.0,0.0,0.0,0.86
4079.31,4037.38,4090.18,4036.03,24.2,1.21,0.0,0.0,0.0,0.86
4101.63,4095.55,4122.41,4093.61,20.15,0.55,0.0,0.0,0.0,0.86
4083.56,4105.18,4120.52,4072.93,21.92,-0.44,0.0,0.0,0.0,0.86
4069.81,4072.02,4105.6,4066.17,15.12,-0.34,0.0,0.0,0.0,0.86
4082.2,4064.56,4093.1,4063.99,14.9,0.3,0.0,0.0,0.0,0.86
4093.6,4105.85,4115.31,4086.6,23.27,0.28,0.0,0.0,0.0,0.86
4097.98,4102.9,4121.23,4086.64,15.39,0.11,0.0,0.0,0.0,0.86
4135.72,4101.51,4136.63,4094.95,13.57,0.92,0.0,0.0,0.0,0.86
4177.83,4147.31,4177.83,4146.66,18.44,1.02,0.0,0.0,0.0,0.86
4213.92,4193.59,4226.7,4187.8,23.75,0.86,0.0,0.0,0.0,0.86
4195.06,4236.14,4240.4,4180.83,22.66,-0.45,0.0,0.0,0.0,0.86
4215.57,4184.63,4229.36,4167.36,16.75,0.49,0.0,0.0,0.0,0.86
4239.71,4224.65,4246.54,4214.35,18.99,0.57,0.0,0.0,0.0,0.53
4262.39,4250.52,4270.3,4248.21,19.8,0.53,0.0,0.0,0.0,0.53
4243.86,4270.37,4271.49,4236.45,16.11,-0.43,0.0,0.0,0.0,0.53
4266.3,4228.36,4272.29,4208.74,18.61,0.53,0.0,0.0,0.0,0.53
4271.25,4270.6,4289.83,4267.07,18.27,0.12,0.0,0.0,0.0,0.53
4277.06,4260.85,4281.48,4241.71,19.84,0.14,0.0,0.0,0.0,0.53
4257.78,4286.25,4300.26,4248.15,28.42,-0.45,0.0,0.0,0.0,0.53
4247.48,4247.66,4264.35,4224.83,15.42,-0.24,0.0,0.0,0.0,0.53
4243.07,4254.94,4260.95,4222.94,19.78,-0.1,0.0,0.0,0.0,0.53
4266.07,4245.72,4266.85,4218.6,11.91,0.54,0.0,0.0,0.0,0.53
4328.36,4281.81,4328.36,4275.38,24.97,1.46,0.0,0.0,0.0,0.53
4295.47,4313.23,4336.63,4288.79,20.87,-0.76,0.0,0.0,0.0,0.53
4322.27,4279.85,4332.63,4278.2,16.91,0.62,0.0,0.0,0.0,0.53
4377.37,4336.33,4386.54,4336.18,33.15,1.27,0.0,0.0,0.0,0.53
4402.61,4375.97,4404.91,4375.97,20.17,0.58,0.0,0.0,0.0,0.53
4403.41,4393.48,4410.74,4384.79,23.28,0.02,0.0,0.0,0.0,0.53
4384.79,4375.93,4404.21,4371.36,20.57,-0.42,0.0,0.0,0.0,0.53
4406.65,4380.26,4413.76,4373.25,20.44,0.5,0.0,0.0,0.0,0.53
4396.91,4389.49,4402.18,4383.51,15.22,-0.22,0.0,0.0,0.0,0.53
4383.62,4387.14,4413.26,4378.05,17.93,-0.3,0.0,0.0,0.0,0.53
4352.18,4349.53,4364.2,4338.1,25.59,-0.72,0.0,0.0,0.0,0.53
4308.77,4370.8,4372.8,4306.69,24.61,-1.0,0.0,0.0,0.0,0.53
4306.74,4300.39,4316.47,4294.93,13.14,-0.05,0.0,0.0,0.0,0.53
4316.64,4296.16,4324.1,4290.02,17.57,0.23,0.0,0.0,0.0,0.53
4373.87,4319.21,4375.46,4317.01,18.19,1.33,0.0,0.0,0.0,0.53
4427.25,4405.21,4427.25,4396.82,22.81,1.22,0.0,0.0,0.0,0.53
4433.72,4409.06,4434.37,4404.04,13.32,0.15,0.0,0.0,0.0,0.53
4428.08,4442.01,4458.64,4415.96,17.09,-0.13,0.0,0.0,0.0,0.53
4421.36,4421.38,4432.02,4412.43,10.23,-0.15,0.0,0.0,0.0,0.53
4459.54,4423.86,4470.1,4422.24,19.23,0.86,0.0,0.0,0.0,0.53
4469.9,4457.97,4470.39,4450.92,16.71,0.23,0.0,0.0,0.0,0.53
4492.91,4495.7,4505.04,4477.45,20.49,0.51,0.0,0.0,0.0,0.53
4489.9,4499.27,4499.82,4458.64,29.89,-0.07,0.0,0.0,0.0,0.53
4483.69,4485.96,4496.15,4474.72,17.07,-0.14,0.0,0.0,0.0,0.53
4506.85,4478.27,4507.56,4445.97,22.36,0.52,0.0,0.0,0.0,0.53
4512.91,4520.52,4530.46,4499.6,22.56,0.13,0.0,0.0,0.0,0.53
4511.57,4518.37,4518.37,4481.9,17.22,-0.03,0.0,0.0,0.0,0.53
4544.34,4506.06,4549.8,4503.39,20.9,0.73,0.0,0.0,0.0,0.53
4584.83,4555.62,4589.59,4554.96,22.06,0.89,0.0,0.0,0.0,0.53
4597.2,4597.66,4617.4,4586.59,29.93,0.27,0.0,0.0,0.0,0.53
4566.54,4578.56,4584.56,4542.24,20.35,-0.67,0.0,0.0,0.0,0.53
4616.72,4563.48,4624.3,4550.14,24.37,1.1,0.0,0.0,0.0,0.53
4667.8,4636.08,4667.91,4632.07,29.55,1.11,0.0,0.0,0.0,0.53
4683.5,4666.01,4698.5,4655.28,33.03,0.34,0.0,0.0,0.0,0.53
4757.18,4698.97,4758.22,4697.54,30.07,1.57,0.0,0.0,0.0,0.53
4724.53,4722.11,4732.38,4707.73,21.62,-0.69,0.0,0.0,0.0,0.53
4714.04,4713.69,4747.72,4702.77,21.05,-0.22,0.0,0.0,0.0,0.53
4704.11,4666.12,4710.6,4649.34,36.01,-0.21,0.0,0.0,0.0,0.53
4753.18,4755.4,4760.08,4731.48,29.45,1.04,0.0,0.0,0.0,0.53
4677.8,4721.74,4732.48,4669.34,29.55,-1.59,0.0,0.0,0.0,0.53
4663.87,4678.34,4701.99,4648.97,26.83,-0.3,0.0,0.0,0.0,0.53
4650.99,4619.35,4655.82,4603.3,27.63,-0.28,0.0,0.0,0.0,0.53
4750.39,4699.64,4750.74,4695.99,38.81,2.14,0.0,0.0,0.0,0.53
4733.27,4725.5,4764.06,4713.94,30.1,-0.36,0.0,0.0,0.0,0.53
4815.56,4770.17,4828.96,4767.27,34.44,1.74,0.0,0.0,0.0,0.53
4908.85,4812.99,4911.68,4807.7,31.61,1.94,0.0,0.0,0.0,0.53
4966.75,4966.41,5011.14,4944.16,45.0,1.18,0.0,0.0,0.0,0.53
4996.52,5007.97,5008.18,4952.62,23.74,0.6,0.0,0.0,0.0,0.53
5101.76,5006.05,5113.97,5003.95,19.74,2.11,0.0,0.0,0.0,0.53
5107.02,5112.95,5188.19,5082.32,32.61,0.1,0.0,0.0,0.0,0.53
5144.95,5126.07,5149.48,5113.79,40.67,0.74,0.0,0.0,0.0,0.53
5154.77,5153.4,5217.8,5138.71,40.56,0.19,0.0,0.0,0.0,0.53
5018.55,5059.06,5097.52,5011.44,23.83,-2.64,0.0,0.0,0.0,1.01
5141.14,5026.36,5147.54,5026.04,29.56,2.44,0.0,0.0,0.0,1.01
5161.56,5211.92,5226.4,5136.37,48.56,0.4,0.0,0.0,0.0,1.01
5221.5,5210.02,5248.88,5203.69,46.88,1.16,0.0,0.0,0.0,1.01
5231.43,5181.2,5241.97,5146.23,48.84,0.19,0.0,0.0,0.0,1.01
5258.68,5278.63,5306.92,5198.31,38.38,0.52,0.0,0.0,0.0,1.01
5351.74,5306.39,5355.71,5296.61,44.99,1.77,0.0,0.0,0.0,1.01
5350.17,5340.32,5404.16,5320.12,46.46,-0.03,0.0,0.0,0.0,1.01
5327.32,5385.16,5397.2,5304.7,38.16,-0.43,0.0,0.0,0.0,1.01
5384.81,5325.42,5385.08,5313.63,26.48,1.08,0.0,0.0,0.0,1.01
5470.23,5377.18,5471.45,5366.83,45.48,1.59,0.0,0.0,0.0,1.01
5490.43,5477.67,5560.0,5477.67,46.82,0.37,0.0,0.0,0.0,1.01
5516.38,5483.07,5520.34,5416.28,41.58,0.47,0.0,0.0,0.0,1.01
5463.07,5567.3,5571.5,5450.22,36.16,-0.97,0.0,0.0,0.0,1.01
5450.74,5437.05,5489.41,5431.71,28.44,-0.23,0.0,0.0,0.0,1.01
5324.68,5379.14,5400.6,5320.28,34.46,-2.31,0.0,0.0,0.0,1.01
5253.86,5297.45,5327.64,5219.12,35.18,-1.33,0.0,0.0,0.0,1.01
5353.83,5233.92,5361.52,5208.73,38.37,1.9,0.0,0.0,0.0,1.01
5279.99,5303.34,5316.33,5236.22,26.1,-1.38,0.0,0.0,0.0,1.01
5256.67,5327.21,5332.01,5248.84,22.37,-0.44,0.0,0.0,0.0,1.01
5327.42,5243.07,5386.3,5222.3,31.78,1.35,0.0,0.0,0.0,1.01
5294.06,5296.74,5318.35,5263.77,18.74,-0.63,0.0,0.0,0.0,1.01
5297.62,5293.01,5337.14,5287.82,17.77,0.07,0.0,0.0,0.0,1.01
5378.99,5319.18,5393.13,5317.56,26.79,1.54,0.0,0.0,0.0,1.01
5415.5,5375.12,5415.77,5345.29,30.98,0.68,0.0,0.0,0.0,1.01
5449.76,5441.45,5474.56,5387.04,35.26,0.63,0.0,0.0,0.0,1.01
5447.29,5442.37,5483.19,5439.6,38.84,-0.05,0.0,0.0,0.0,1.01
5419.2,5446.66,5459.63,5407.67,19.86,-0.52,0.0,0.0,0.0,1.01
5435.37,5442.29,5462.08,5413.67,21.43,0.3,0.0,0.0,0.0,1.01
5458.2,5482.15,5492.03,5453.86,28.06,0.42,0.0,0.0,0.0,1.01
5499.27,5463.19,5500.73,5454.75,24.73,0.75,0.0,0.0,0.0,1.01
5509.14,5478.56,5514.34,5474.32,21.11,0.18,0.0,0.0,0.0,1.01
5505.15,5534.79,5567.49,5485.74,38.13,-0.07,0.0,0.0,0.0,1.01
5481.42,5531.83,5533.09,5471.7,25.18,-0.43,0.0,0.0,0.0,1.01
5434.78,5453.76,5457.67,5419.29,27.25,-0.85,0.0,0.0,0.0,1.01
5377.88,5393.3,5413.13,5355.86,35.36,-1.05,0.0,0.0,0.0,1.01
5296.53,5342.62,5345.75,5279.04,25.83,-1.51,0.0,0.0,0.0,1.01
5333.92,5342.23,5358.36,5320.94,24.91,0.71,0.0,0.0,0.0,1.01
5311.36,5338.65,5360.5,5299.66,29.46,-0.42,0.0,0.0,0.0,1.01
5357.52,5312.78,5368.28,5304.35,27.22,0.87,0.0,0.0,0.0,1.01
5305.43,5345.34,5358.51,5289.0,29.47,-0.97,0.0,0.0,0.0,1.01
5273.95,5315.64,5315.64,5249.03,23.22,-0.59,0.0,0.0,0.0,1.01
5336.68,5308.2,5352.38,5308.2,28.92,1.19,0.0,0.0,0.0,1.01
5319.08,5312.37,5369.9,5292.12,26.13,-0.33,0.0,0.0,0.0,1.01
5402.7,5376.4,5421.05,5373.85,33.9,1.57,0.0,0.0,0.0,1.01
5503.14,5410.14,5503.97,5395.52,34.65,1.86,0.0,0.0,0.0,1.01
5620.74,5503.87,5620.74,5502.38,36.88,2.14,0.0,0.0,0.0,1.01
5603.1,5671.55,5702.83,5591.0,37.31,-0.31,0.0,0.0,0.0,1.01
5537.55,5587.02,5628.85,5531.62,25.46,-1.17,0.0,0.0,0.0,1.01
5566.65,5542.86,5600.91,5520.26,31.36,0.53,0.0,0.0,0.0,1.01
5568.05,5501.59,5576.08,5481.17,29.36,0.03,0.0,0.0,0.0,1.01
5458.63,5555.11,5575.84,5446.45,25.66,-1.97,0.0,0.0,0.0,1.01
5414.82,5463.86,5475.51,5398.55,24.66,-0.8,0.0,0.0,0.0,1.01
5432.06,5454.77,5469.68,5417.9,20.07,0.32,0.0,0.0,0.0,1.01
5355.46,5421.96,5434.37,5342.84,25.23,-1.41,0.0,0.0,0.0,1.01
5357.7,5399.59,5403.9,5345.95,31.91,0.04,0.0,0.0,0.0,1.01
5349.3,5379.57,5383.33,5338.82,26.64,-0.16,0.0,0.0,0.0,1.01
5438.76,5389.92,5441.84,5387.62,21.48,1.67,0.0,0.0,0.0,1.01
5520.68,5445.64,5537.26,5441.88,31.13,1.51,0.0,0.0,0.0,1.01
5424.28,5450.63,5468.59,5408.71,9.97,-1.75,0.0,0.0,0.0,1.01
5326.54,5365.33,5367.62,5284.8,23.33,-1.8,0.0,0.0,0.0,0.91
5310.42,5359.28,5372.44,5299.81,20.2,-0.3,0.0,0.0,0.0,0.91
5279.9,5290.26,5317.23,5254.53,22.85,-0.57,0.0,0.0,0.0,0.91
5336.09,5294.12,5355.43,5279.19,21.39,1.06,0.0,0.0,0.0,0.91
5461.13,5391.59,5462.9,5390.09,21.97,2.34,0.0,0.0,0.0,0.91
5482.79,5458.93,5493.72,5452.24,25.44,0.4,0.0,0.0,0.0,0.91
5527.24,5512.17,5547.77,5511.6,30.37,0.81,0.0,0.0,0.0,0.91
5488.29,5487.1,5524.53,5477.27,22.07,-0.7,0.0,0.0,0.0,0.91
5441.35,5518.04,5526.42,5431.51,20.81,-0.86,0.0,0.0,0.0,0.91
5452.56,5393.47,5464.7,5364.0,22.21,0.21,0.0,0.0,0.0,0.91
5585.85,5506.89,5593.19,5496.57,33.57,2.44,0.0,0.0,0.0,0.91
5588.03,5594.53,5613.59,5545.3,28.32,0.04,0.0,0.0,0.0,0.91
5629.3,5615.52,5640.4,5602.05,26.08,0.74,0.0,0.0,0.0,0.91
5628.14,5603.62,5633.71,5575.22,28.02,-0.02,0.0,0.0,0.0,0.91
5670.94,5602.03,5671.8,5596.64,28.76,0.76,0.0,0.0,0.0,0.91
5730.03,5662.59,5730.52,5651.62,27.46,1.04,0.0,0.0,0.0,0.91
5802.26,5798.4,5823.33,5777.2,32.74,1.26,0.0,0.0,0.0,0.91
5772.69,5810.38,5823.81,5756.03,34.66,-0.51,0.0,0.0,0.0,0.91
5732.59,5735.32,5750.19,5711.99,25.01,-0.69,0.0,0.0,0.0,0.91
5757.31,5728.35,5762.06,5723.76,28.1,0.43,0.0,0.0,0.0,0.91
5838.19,5766.84,5855.55,5761.82,38.45,1.4,0.0,0.0,0.0,0.91
5909.33,5873.07,5909.33,5848.06,32.37,1.22,0.0,0.0,0.0,0.91
6059.93,5981.04,6060.83,5973.74,37.29,2.55,0.0,0.0,0.0,0.91
6043.15,6115.94,6120.41,6037.25,45.36,-0.28,0.0,0.0,0.0,0.91
6042.57,6024.47,6061.39,6023.44,29.06,-0.01,0.0,0.0,0.0,0.91
6064.9,5988.35,6066.24,5982.0,24.63,0.37,0.0,0.0,0.0,0.91
6128.07,6094.43,6164.39,6094.29,41.04,1.04,0.0,0.0,0.0,0.91
6283.74,6135.42,6289.84,6134.07,43.3,2.54,0.0,0.0,0.0,0.91
6324.24,6333.38,6363.11,6296.58,45.86,0.64,0.0,0.0,0.0,0.91
6304.36,6335.43,6379.0,6261.42,37.12,-0.31,0.0,0.0,0.0,0.91
6253.87,6344.24,6346.05,6240.28,48.56,-0.8,0.0,0.0,0.0,0.91
6228.68,6203.18,6235.13,6188.49,25.21,-0.4,0.0,0.0,0.0,0.91
6299.85,6247.47,6311.74,6241.67,45.7,1.14,0.0,0.0,0.0,0.91
6449.01,6384.34,6471.24,6384.34,74.35,2.37,0.0,0.0,0.0,0.91
6402.2,6455.38,6495.72,6389.52,42.87,-0.73,0.0,0.0,0.0,0.91
6432.31,6395.64,6460.84,6384.52,39.5,0.47,0.0,0.0,0.0,0.91
6582.23,6442.35,6592.01,6416.26,38.54,2.33,0.0,0.0,0.0,0.91
6675.46,6647.96,6703.8,6640.7,43.43,1.42,0.0,0.0,0.0,0.91
6522.25,6738.67,6747.68,6487.24,43.12,-2.3,0.0,0.0,0.0,0.91
6416.49,6462.28,6538.84,6406.25,27.83,-1.62,0.0,0.0,0.0,0.91
6300.82,6416.08,6418.4,6281.97,36.95,-1.8,0.0,0.0,0.0,0.91
6298.09,6210.67,6369.86,6180.02,36.59,-0.04,0.0,0.0,0.0,0.91
6404.81,6349.95,6407.39,6324.68,28.57,1.69,0.0,0.0,0.0,0.91
