fecha,IBE_ultimo,IBE_per,IBE_bpa,IBE_rentabilidad_por_dividendo,IBE_precio_valor_contable,IBE_ebitda
2020-01-06,"8,966","18,25","0,55","3,55","1,57","10.568,00"
2020-01-07,"8,791","18,25","0,55","3,55","1,57","10.568,00"
2020-01-08,"8,821","18,25","0,55","3,55","1,57","10.568,00"
2020-01-09,"8,830","18,25","0,55","3,55","1,57","10.568,00"
2020-01-10,"8,984","18,25","0,55","3,55","1,57","10.568,00"
2020-01-13,"9,000","18,25","0,55","3,55","1,57","10.568,00"
2020-01-14,"9,032","18,25","0,55","3,55","1,57","10.568,00"
2020-01-15,"9,210","18,25","0,55","3,55","1,57","10.568,00"
2020-01-16,"9,312","18,25","0,55","3,55","1,57","10.568,00"
2020-01-17,"9,404","18,25","0,55","3,55","1,57","10.568,00"
2020-01-20,"9,450","18,25","0,55","3,55","1,57","10.568,00"
2020-01-21,"9,426","18,25","0,55","3,55","1,57","10.568,00"
2020-01-22,"9,456","18,25","0,55","3,55","1,57","10.568,00"
2020-01-23,"9,668","18,25","0,55","3,55","1,57","10.568,00"
2020-01-24,"9,886","18,25","0,55","3,55","1,57","10.568,00"
2020-01-27,"9,804","18,25","0,55","3,55","1,57","10.568,00"
2020-01-28,"9,848","18,25","0,55","3,55","1,57","10.568,00"
2020-01-29,"9,870","18,25","0,55","3,55","1,57","10.568,00"
2020-01-30,"9,900","18,25","0,55","3,55","1,57","10.568,00"
2020-01-31,"9,870","18,25","0,55","3,55","1,57","10.568,00"
2020-02-03,"9,902","18,25","0,55","3,55","1,57","10.568,00"
2020-02-04,"9,946","18,25","0,55","3,55","1,57","10.568,00"
2020-02-05,"10,200","18,25","0,55","3,55","1,57","10.568,00"
2020-02-06,"10,380","18,25","0,55","3,55","1,57","10.568,00"
2020-02-07,"10,275","18,25","0,55","3,55","1,57","10.568,00"
2020-02-10,"10,380","18,25","0,55","3,55","1,57","10.568,00"
2020-02-11,"10,505","18,25","0,55","3,55","1,57","10.568,00"
2020-02-12,"10,430","18,25","0,55","3,55","1,57","10.568,00"
2020-02-13,"10,590","18,25","0,55","3,55","1,57","10.568,00"
2020-02-14,"10,855","18,25","0,55","3,55","1,57","10.568,00"
2020-02-17,"11,060","18,25","0,55","3,55","1,57","10.568,00"
2020-02-18,"11,115","18,25","0,55","3,55","1,57","10.568,00"
2020-02-19,"11,220","18,25","0,55","3,55","1,57","10.568,00"
2020-02-20,"11,035","18,25","0,55","3,55","1,57","10.568,00"
2020-02-21,"11,180","18,25","0,55","3,55","1,57","10.568,00"
2020-02-24,"10,930","18,25","0,55","3,55","1,57","10.568,00"
2020-02-25,"10,660","18,25","0,55","3,55","1,57","10.568,00"
2020-02-26,"11,205","18,25","0,55","3,55","1,57","10.568,00"
2020-02-27,"10,770","18,25","0,55","3,55","1,57","10.568,00"
2020-02-28,"10,320","18,25","0,55","3,55","1,57","10.568,00"
2020-03-02,"10,725","18,25","0,55","3,55","1,57","10.568,00"
2020-03-03,"10,805","18,25","0,55","3,55","1,57","10.568,00"
2020-03-04,"11,195","18,25","0,55","3,55","1,57","10.568,00"
2020-03-05,"11,060","18,25","0,55","3,55","1,57","10.568,00"
2020-03-06,"10,595","18,25","0,55","3,55","1,57","10.568,00"
2020-03-09,"9,892","18,25","0,55","3,55","1,57","10.568,00"
2020-03-10,"9,336","18,25","0,55","3,55","1,57","10.568,00"
2020-03-11,"9,486","18,25","0,55","3,55","1,57","10.568,00"
2020-03-12,"8,152","18,25","0,55","3,55","1,57","10.568,00"
2020-03-13,"8,560","18,25","0,55","3,55","1,57","10.568,00"
2020-03-16,"8,232","18,25","0,55","3,55","1,57","10.568,00"
2020-03-17,"9,062","18,25","0,55","3,55","1,57","10.568,00"
2020-03-18,"8,714","18,25","0,55","3,55","1,57","10.568,00"
2020-03-19,"8,930","18,25","0,55","3,55","1,57","10.568,00"
2020-03-20,"8,740","18,25","0,55","3,55","1,57","10.568,00"
2020-03-23,"8,392","18,25","0,55","3,55","1,57","10.568,00"
2020-03-24,"8,808","18,25","0,55","3,55","1,57","10.568,00"
2020-03-25,"9,126","18,25","0,55","3,55","1,57","10.568,00"
2020-03-26,"9,106","18,25","0,55","3,55","1,57","10.568,00"
2020-03-27,"8,826","18,25","0,55","3,55","1,57","10.568,00"
2020-03-30,"8,710","18,25","0,55","3,55","1,57","10.568,00"
2020-03-31,"8,984","18,25","0,55","3,55","1,57","10.568,00"
2020-04-01,"8,770","18,25","0,55","3,55","1,57","10.568,00"
2020-04-02,"8,788","15,51","0,57","4,19","1,37",10.770
2020-04-03,"9,050","15,51","0,57","4,07","1,37",10.770
2020-04-06,"9,086","15,9","0,57","4,05","1,43",10.770
2020-04-07,"9,046","15,9","0,57","4,07","1,43",10.770
2020-04-08,"8,922","15,9","0,57","4,12","1,43",10.770
2020-04-09,"9,108","16,54","0,55","4,04","1,42","10.736,5"
2020-04-14,"9,084","16,54","0,55","4,05","1,42","10.736,5"
2020-04-15,"8,900","16,54","0,55","4,13","1,42","10.736,5"
2020-04-16,"8,892","16,54","0,55","4,14","1,42","10.736,5"
2020-04-17,"8,984","16,54","0,55","4,10","1,42","10.736,5"
2020-04-20,"8,986","18,25","0,55","3,55","1,57","10.568,00"
2020-04-21,"8,744","16,31","0,55","4,21","1,4",10.666
2020-04-22,"8,994","16,31","0,55","4,09","1,4",10.666
2020-04-23,"8,850","16,31","0,55","4,16","1,4",10.666
2020-04-24,"8,726","16,31","0,55","4,22","1,4",10.666
2020-04-27,"8,908","15,58","0,56","4,13","1,36",10.666
2020-04-28,"9,076","15,58","0,56","4,05","1,36",10.666
2020-04-29,"9,348","15,58","0,56","3,94","1,36",10.666
2020-04-30,"9,140","15,58","0,56","4,03","1,36",10.666
2020-05-04,"8,946","16,32","0,56","4,11","1,42","10.589,45"
2020-05-05,"8,964","16,32","0,56","4,11","1,42","10.589,45"
2020-05-06,"8,894","16,32","0,56","4,14","1,42","10.589,45"
2020-05-07,"8,838","16,32","0,56","4,16","1,42","10.589,45"
2020-05-08,"8,800","18,25","0,55","3,55","1,57","10.568,00"
2020-05-11,"8,648","18,25","0,55","3,55","1,57","10.568,00"
2020-05-12,"8,746",16,"0,55","4,21","1,38",10.568
2020-05-13,"8,694",16,"0,55","4,23","1,38",10.568
2020-05-14,"8,546",16,"0,55","4,31","1,38",10.568
2020-05-15,"8,502",16,"0,55","4,33","1,38",10.568
2020-05-18,"8,964",16,"0,55","4,11","1,38",10.568
2020-05-19,"8,910",16,"0,55","4,13","1,38",10.568
2020-05-20,"8,978",16,"0,55","4,10","1,38",10.568
2020-05-21,"8,942",16,"0,55","4,12","1,38",10.568
2020-05-22,"9,038",16,"0,55","4,07","1,38",10.568
2020-05-25,"9,144","18,25","0,55","3,55","1,57","10.568,00"
2020-05-26,"9,252","16,43","0,55","3,98","1,42",10.569
2020-05-27,"9,604","16,43","0,55","3,83","1,42",10.569
2020-05-28,"9,618","16,43","0,55","3,83","1,42",10.569
2020-05-29,"9,688","16,43","0,55","3,80","1,42",10.569
2020-06-02,"9,932","17,61","0,55","3,71","1,51",10.558
2020-06-03,"10,115","17,61","0,55","3,64","1,51",10.558
2020-06-04,"9,958","17,61","0,55","3,70","1,51",10.558
2020-06-05,"10,030","17,61","0,55","3,67","1,51",10.558
2020-06-08,"10,130","18,24","0,55","3,63","1,58",10.562999999999999
2020-06-09,"10,150","18,24","0,55","3,63","1,58",10.562999999999999
2020-06-10,"9,986","18,24","0,55","3,69","1,58",10.562999999999999
2020-06-11,"9,682","18,24","0,55","3,80","1,58",10.562999999999999
2020-06-12,"9,750","18,24","0,55","3,77","1,58",10.562999999999999
2020-06-15,"9,712","18,25","0,55","3,79","1,57","10.568,00"
2020-06-16,"10,010","17,73","0,55","3,68","1,54",10.562999999999999
2020-06-17,"10,015","17,73","0,55","3,67","1,54",10.562999999999999
2020-06-18,"9,962","17,73","0,55","3,69","1,54",10.562999999999999
2020-06-19,"10,190","17,73","0,55","3,61","1,54",10.562999999999999
2020-06-22,"10,130","18,53","0,55","3,63","1,59",10.558
2020-06-23,"10,285","18,53","0,55","3,58","1,59",10.558
2020-06-24,"9,998","18,53","0,55","3,68","1,59",10.558
2020-06-25,"10,110","18,53","0,55","3,64","1,59",10.558
2020-06-26,"10,040","18,53","0,55","3,67","1,59",10.558
2020-06-29,"10,180","18,25","0,55","3,61","1,57",10.568
2020-06-30,"10,320","18,25","0,55","3,57","1,57",10.568
2020-07-01,"10,130","18,25","0,55","3,55","1,57",10.568
2020-07-02,"10,482","18,25","0,55","3,43","1,57",10.568
2020-07-03,"10,492","18,25","0,55","3,55","1,57","10.568,00"
2020-07-06,"10,580","18,25","0,55","3,55","1,57","10.568,00"
2020-07-07,"10,594","19,33","0,56","3,40","1,68",10.568
2020-07-08,"10,720","19,33","0,56","3,43","1,68",10.568
2020-07-09,"10,600","19,33","0,56","3,47","1,68",10.568
2020-07-10,"10,730","19,33","0,56","3,43","1,68",10.568
2020-07-13,"10,800","18,25","0,55","3,55","1,57","10.568,00"
2020-07-14,"10,820","19,16","0,56","3,40","1,69",10.568
2020-07-15,"11,000","19,16","0,56","3,35","1,69",10.568
2020-07-16,"11,040","18,25","0,55","3,55","1,57","10.568,00"
2020-07-17,"11,085","18,25","0,55","3,55","1,57","10.568,00"
2020-07-20,"11,240","19,79","0,56","3,27","1,75",10.57
2020-07-21,"11,270","19,79","0,56","3,27","1,75",10.57
2020-07-22,"11,110","19,79","0,56","3,31","1,75",10.57
2020-07-23,"11,085","19,79","0,56","3,32","1,75",10.57
2020-07-24,"11,045","18,25","0,55","3,55","1,57","10.568,00"
2020-07-27,"11,000","19,38","0,57","3,35","1,75",10.562999999999999
2020-07-28,"11,065","19,38","0,57","3,33","1,75",10.562999999999999
2020-07-29,"11,095","19,38","0,57","3,32","1,75",10.562999999999999
2020-07-30,"10,925","18,25","0,55","3,55","1,57","10.568,00"
2020-07-31,"10,955","19,38","0,57","1,54","1,75",10.562999999999999
2020-08-03,"11,090","19,16","0,57","1,51","1,72","10.547,76"
2020-08-04,"11,000","19,16","0,57","3,64","1,72","10.547,76"
2020-08-05,"10,865","18,25","0,55","3,55","1,57","10.568,00"
2020-08-06,"10,850","19,16","0,57","3,69","1,72","10.547,76"
2020-08-07,"10,870","18,25","0,55","3,55","1,57","10.568,00"
2020-08-10,"10,900","19,07","0,57","3,67","1,71","10.547,76"
2020-08-11,"10,965","19,07","0,57","3,65","1,71","10.547,76"
2020-08-12,"11,135","19,07","0,57","3,59","1,71","10.547,76"
2020-08-13,"11,070","18,25","0,55","3,55","1,57","10.568,00"
2020-08-14,"10,970","18,25","0,55","3,55","1,57","10.568,00"
2020-08-17,"10,925","18,25","0,55","3,55","1,57","10.568,00"
2020-08-18,"10,805","18,25","0,55","3,55","1,57","10.568,00"
2020-08-19,"10,825","19,25","0,57","3,70","1,73","10.547,76"
2020-08-20,"10,795","18,25","0,55","3,55","1,57","10.568,00"
2020-08-21,"10,815","18,25","0,55","3,55","1,57","10.568,00"
2020-08-24,"10,915","18,97","0,57","3,66","1,7","10.547,76"
2020-08-25,"10,895","18,97","0,57","3,67","1,7","10.547,76"
2020-08-26,"10,825","18,97","0,57","3,70","1,7","10.547,76"
2020-08-27,"10,760","18,97","0,57","3,72","1,7","10.547,76"
2020-08-28,"10,700","18,97","0,57","3,74","1,7","10.547,76"
2020-08-31,"10,550","18,77","0,57","3,79","1,69","10.547,76"
2020-09-01,"10,550","18,77","0,57","3,79","1,69","10.547,76"
2020-09-02,"10,700","18,77","0,57","3,74","1,69","10.547,76"
2020-09-03,"10,685","18,77","0,57","3,74","1,69","10.547,76"
2020-09-04,"10,465","18,77","0,57","3,82","1,69","10.547,76"
