fecha,ultimo,apertura,maximo,minimo,vol,variacion
2019-06-11,"25,280","25,400","25,530","25,150","4,47M","-0,59%"
2019-06-10,"25,430","25,200","25,430","25,180","1,59M","1,40%"
2019-06-07,"25,080","25,020","25,410","25,000","3,58M","0,64%"
2019-06-06,"24,920","25,000","25,110","24,750","4,03M","0,12%"
2019-06-05,"24,890","24,800","25,080","24,710","5,25M","0,24%"
2019-06-04,"24,830","24,130","24,900","24,050","4,93M","1,64%"
2019-06-03,"24,430","23,940","24,430","23,770","2,53M","1,58%"
2019-05-31,"24,050","24,550","24,730","23,920","6,11M","-3,65%"
2019-05-30,"24,960","24,960","25,080","24,820","3,32M","0,36%"
2019-05-29,"24,870","24,850","24,990","24,630","5,22M","-1,07%"
2019-05-28,"25,140","25,200","25,350","24,940","3,85M","0,32%"
2019-05-27,"25,060","25,080","25,200","24,920","987,21K","0,52%"
2019-05-24,"24,930","24,870","25,190","24,870","2,60M","0,56%"
2019-05-23,"24,790","25,070","25,220","24,580","3,80M","-1,98%"
2019-05-22,"25,290","25,020","25,430","25,010","2,26M","0,48%"
2019-05-21,"25,170","25,110","25,250","24,660","3,28M","0,88%"
2019-05-20,"24,950","25,560","25,560","24,880","7,20M","-1,73%"
2019-05-17,"25,390","25,660","25,740","25,190","4,41M","-1,28%"
2019-05-16,"25,720","25,290","25,800","25,150","4,78M","1,66%"
2019-05-15,"25,300","25,290","25,310","24,970","3,13M","0,72%"
2019-05-14,"25,120","25,020","25,160","24,930","2,02M","0,68%"
2019-05-13,"24,950","25,050","25,120","24,840","7,16M","-0,95%"
2019-05-10,"25,190","25,250","25,420","25,080","4,17M","0,16%"
2019-05-09,"25,150","25,200","25,300","24,980","31,50M","-1,10%"
2019-05-08,"25,430","25,480","25,720","25,260","36,46M","-0,20%"
2019-05-07,"25,480","25,960","26,270","25,460","28,95M","-2,19%"
2019-05-06,"26,050","25,770","26,130","25,610","19,38M","-0,91%"
2019-05-03,"26,290","26,080","26,470","26,020","20,99M","0,42%"
2019-05-02,"26,180","26,810","26,850","26,180","22,92M","-2,93%"
2019-04-30,"26,970","26,430","26,970","26,320","23,57M","1,77%"
2019-04-29,"26,500","26,360","26,500","26,110","2,73M","-1,67%"
2019-04-26,"26,950","26,980","27,110","26,660","2,94M","-0,15%"
2019-04-25,"26,990","27,520","27,630","26,580","36,79M","-2,56%"
2019-04-24,"27,700","27,690","27,930","27,600","52,71M","-0,50%"
2019-04-23,"27,840","27,850","28,000","27,520","23,06M","-0,57%"
2019-04-18,"28,000","27,340","28,140","27,330","28,47M","2,56%"
2019-04-17,"27,300","27,100","27,440","26,960","17,38M","1,00%"
2019-04-16,"27,030","26,560","27,140","26,560","26,18M","1,85%"
2019-04-15,"26,540","26,440","26,570","26,330","2,86M","0,91%"
2019-04-12,"26,300","26,540","26,570","26,250","2,45M","-1,09%"
2019-04-11,"26,590","26,680","26,750","26,510","13,32M","0,19%"
2019-04-10,"26,540","26,540","26,710","26,480","1,54M","0,15%"
2019-04-09,"26,500","26,640","26,950","26,440","1,96M","-0,38%"
2019-04-08,"26,600","26,660","26,810","26,580","2,28M","-0,37%"
2019-04-05,"26,700","27,000","27,010","26,700","4,91M","-0,74%"
2019-04-04,"26,900","26,730","26,980","26,670","2,52M","0,98%"
2019-04-03,"26,640","26,640","26,800","26,580","2,99M","1,29%"
2019-04-02,"26,300","26,290","26,520","26,160","9,81M","0,80%"
2019-04-01,"26,090","26,370","26,490","26,050","4,85M","-0,42%"
2019-03-29,"26,200","26,160","26,370","26,070","2,66M","1,00%"
2019-03-28,"25,940","25,890","26,230","25,890","2,73M","0,15%"
2019-03-27,"25,900","26,240","26,300","25,820","4,75M","-2,01%"
2019-03-26,"26,430","25,900","26,520","25,900","1,97M","1,97%"
2019-03-25,"25,920","26,010","26,100","25,510","6,34M","-1,33%"
2019-03-22,"26,270","26,430","26,600","26,050","14,60M","-0,08%"
2019-03-21,"26,290","26,140","26,360","25,810","2,93M","0,73%"
2019-03-20,"26,100","26,570","26,770","26,100","3,20M","-1,84%"
2019-03-19,"26,590","26,230","26,630","26,200","2,74M","1,49%"
2019-03-18,"26,200","25,870","26,200","25,790","4,01M","0,92%"
2019-03-15,"25,960","25,010","25,960","25,010","8,00M","3,55%"
2019-03-14,"25,070","24,900","25,490","24,900","3,15M","-0,12%"
2019-03-13,"25,100","25,300","25,360","24,660","8,27M","-4,45%"
2019-03-12,"26,270","26,610","26,670","26,260","2,95M","-0,34%"
2019-03-11,"26,360","26,300","26,440","26,080","2,73M","-0,19%"
2019-03-08,"26,410","26,600","26,660","26,180","2,79M","-1,68%"
2019-03-07,"26,860","26,980","27,060","26,650","2,57M","-0,19%"
2019-03-06,"26,910","26,700","27,070","26,640","2,40M","0,45%"
2019-03-05,"26,790","26,930","26,930","26,460","2,53M","-0,26%"
2019-03-04,"26,860","26,930","27,000","26,570","2,24M","0,41%"
2019-03-01,"26,750","26,660","26,940","26,530","2,68M","0,79%"
2019-02-28,"26,540","25,920","26,630","25,900","3,22M","2,00%"
2019-02-27,"26,020","26,200","26,220","25,890","3,02M","-0,80%"
2019-02-26,"26,230","25,500","26,290","25,490","2,95M","2,90%"
2019-02-25,"25,490","25,690","25,810","25,290","2,31M","-0,16%"
2019-02-22,"25,530","25,480","25,640","25,370","2,06M","0,39%"
2019-02-21,"25,430","25,420","25,580","25,230","2,21M","-0,20%"
2019-02-20,"25,480","25,670","25,890","25,450","2,57M","-1,13%"
2019-02-19,"25,770","25,860","25,880","25,510","2,21M","0,51%"
